"AIRName","SourceID","AIRState","RegistryID","AIRNAICS","FacLat","FacLong","FacTRIAIRReleases","AIRFacilityTypeCode","AIRFacilityTypeDesc"
"169 AUTO PARTS","KS00000020091C0043","KS","110001241861","999999",38.7249,-94.83585,,"POF","Privately Owned Facility"
"169 AUTO SALVAGE","KS00000020091C0010","KS","110001241861","999999",38.7249,-94.83585,,"POF","Privately Owned Facility"
"1880 ENTERPRISES, LLC (AIR)","KS0000002012100060","KS","110072142080","212312",38.449375,-94.853706,,,
"21ST CENTURY BEAN PROCESSING                              ","KS0000002019900006","KS","110007064979","424510",38.883333,-101.815277,,"POF","Privately Owned Facility"
"3G CONVENIENCE STORE (SOIL VENT)                        ","KS0000002017300195","KS","110007036554","562910",37.679855,-97.424971,,"POF","Privately Owned Facility"
"3P PROCESSING LLC","KS0000002017300152","KS","110000446447","332813",37.663308,-97.383225,14943,"POF","Privately Owned Facility"
"4-S SERVICE (SOIL VENT)                                   ","KS0000002000900066","KS","110012618818","562910",38.34918,-98.58127,,"POF","Privately Owned Facility"
"7TH TRAFFICWAY & ROSWELL SITE","KS00000020209C0009","KS","110001240684","999999",39.04692,-94.6261,,"POF","Privately Owned Facility"
"A & C ENTERPRISES                                       ","KS0000002007900066","KS","110012155103","321920",38.00544,-97.50786,,"POF","Privately Owned Facility"
"A & M PRODUCTS MFG. (AIR)","KS0000002009100132","KS","110000769035","327992",38.75049,-94.81881,,"POF","Privately Owned Facility"
"A BOX 4 U - WICHITA","KS0000002017300339","KS","110055581320","332311",37.60801,-97.34165,,"POF","Privately Owned Facility"
"A D&D AUTO SALVAGE","KS00000020209C0049","KS","110022575541","999999",39.09008,-94.64463,,"POF","Privately Owned Facility"
"A OK AUTO PARTS","KS00000020209C0029","KS","110003151393","999999",39.08312,-94.6591,,"POF","Privately Owned Facility"
"A&A AUTO AND TRUCK SALVAGE","KS00000020173C0060","KS","110001240452","999999",37.72262,-97.33144,,"POF","Privately Owned Facility"
"A&A COORS RECYCLING","KS00000020193C0001","KS","110022939016","999999",39.383861,-101.03654,,"POF","Privately Owned Facility"
"A-1 BARREL                                                ","KS0000002020900258","KS","110001242138","332439",39.08864,-94.71815,,"POF","Privately Owned Facility"
"A-1 FIBERGLASS","KS0000002014300021","KS","110002217690","326121",39.131768,-97.683832,,"POF","Privately Owned Facility"
"A-1 PLANK & SCAFFOLD MFG.                                 ","KS0000002005100024","KS","110017375311","332323",38.85254,-99.28098,,"POF","Privately Owned Facility"
"A1 ELECTRIC INC","KS00000020133C0003","KS","110012155595","999999",37.68183,-95.44708,,"POF","Privately Owned Facility"
"A1 HEATING & COOLING","KS00000020209C0020","KS","110010396856","999999",39.0666264,-94.9205799,,"POF","Privately Owned Facility"
"AARDS TRASH SERVICE","KS00000020177C0003","KS","110013745019","441229",39.0769,-95.67317,,"POF","Privately Owned Facility"
"AARONS RECYCLING (PORTABLE)                               ","KS0000002077700871","KS","110067160501","212312",38.4985464,-98.3834298,,"POF","Privately Owned Facility"
"ABBOTT LABORATORIES - MCPHERSON                         ","KS0000002011300039","KS","110000917223","325411 325412",38.38939,-97.62993,,"POF","Privately Owned Facility"
"ABC AUTO SALVAGE","KS00000020209C0034","KS","110006793470","999999",39.08279,-94.65909,,"POF","Privately Owned Facility"
"ABC READY MI                                          ","KS0000002016300018","KS","110007286114","327320",39.266343,-99.35013,,"POF","Privately Owned Facility"
"ABC READY MI                                          ","KS0000002016500017","KS","110002067414","327320",38.407401,-99.364275,,"POF","Privately Owned Facility"
"ABCO WIRE & METAL PRODUCTS                                ","KS0000002016700023","KS","110000890046","332618",38.87689,-98.85443,,"POF","Privately Owned Facility"
"ABILENE CO-OP ASSN. (FEEDMILL)                          ","KS0000002004100010","KS","110017525908","311119",38.9439,-97.2193,,"POF","Privately Owned Facility"
"ABILENE CONCRETE & SUPPLY                               ","KS0000002004100009","KS","110017525917","327320",38.91391,-97.21822,,"POF","Privately Owned Facility"
"ABILENE PRODUCTS","KS0000002004100078","KS","110033214037","325314",38.913893,-97.19326,,"POF","Privately Owned Facility"
"ABLE AUTO SERVICE","KS00000020209C0015","KS","110001241219","811121",39.08427,-94.63141,,"POF","Privately Owned Facility"
"ABLE DESIGN PLASTICS                                      ","KS0000002003700047","KS","110011222578","325211",37.36755,-94.71103,,"POF","Privately Owned Facility"
"ABRAM READY MIX(PORTABLE)","KS0000002077700334","KS","110002067432","327320",39.83028,-97.631063,,"POF","Privately Owned Facility"
"ABRAM READY MIX- BELLEVILLE","KS0000002015700007","KS","110002067432","327320",39.83028,-97.631063,,"POF","Privately Owned Facility"
"ABRAM READY MIX- CONCORDIA","KS0000002002900024","KS","110001354668","327320",39.57479,-97.66642,,"POF","Privately Owned Facility"
"ABRAM READY MIX- MINNEAPOLIS","KS0000002014300019","KS","110001936601","327320",39.13217,-97.713465,,"POF","Privately Owned Facility"
"ABRAM READY-MIINC.                                    ","KS0000002008900004","KS","110001369180","327320",39.795138,-98.211319,,"POF","Privately Owned Facility"
"ABRASIVE ENGINEERING & MANUFACTURING                    ","KS0000002009100078","KS","110002084048","333210 333243",38.7484,-94.81883,,"POF","Privately Owned Facility"
"ACG MATERIALS (PORTABLE)                                  ","KS0000002077700847","KS","110010396767","212312",38.4985464,-98.3834298,,"POF","Privately Owned Facility"
"ACG MATERIALS - ARKANSAS CITY QUARRY                      ","KS0000002003500046","KS","110017508552","212312",37.07765,-96.86407,,"POF","Privately Owned Facility"
"ACH FOAM - NEWTON                                       ","KS0000002007900054","KS","110001307256","326140",38.02471,-97.38106,,"POF","Privately Owned Facility"
"ACME BRICK - KANOPOLIS                                    ","KS0000002005300004","KS","110017529584","327120",38.710723,-98.148543,,"POF","Privately Owned Facility"
"ACME BRICK - WEIR                                       ","KS0000002002100001","KS","110002128368","327120",37.30025,-94.77624,,"POF","Privately Owned Facility"
"ACME FOUNDRY (AIR)","KS0000002012500007","KS","110000446795","331511",37.027313,-95.622187,1237,"POF","Privately Owned Facility"
"ACME RADIATOR","KS00000020209C0001","KS","110001241674","999999",39.10398,-94.63548,,"POF","Privately Owned Facility"
"ACME SCRAP INC","KS00000020009C0003","KS","110012155568","999999",38.3583,-98.75576,,"POF","Privately Owned Facility"
"ACTION HEATING & COOLING","KS00000020091C0013","KS","110001307461","999999",39.0325,-94.6514,,"POF","Privately Owned Facility"
"ADA GRAIN - ADA                                           ","KS0000002014300002","KS","110010578295","424510",39.14958,-97.88925,,"POF","Privately Owned Facility"
"ADA GRAIN - MINNEAPOLIS (S MILL ST)                       ","KS0000002014300007","KS","110001306907","424510",39.12236,-97.71139,,"POF","Privately Owned Facility"
"ADA GRAIN - MINNEAPOLIS (W 2ND)                           ","KS0000002014300012","KS","110001376957","424510",39.1195,-97.7106,,"POF","Privately Owned Facility"
"ADA GRAIN CO.                                           ","KS0000002014300011","KS","110038938987","424510",39.27386,-97.77131,,"POF","Privately Owned Facility"
"ADAMS ELECTRIC INC","KS00000020151C0002","KS","110012618783","999999",37.6524,-98.73936,,"POF","Privately Owned Facility"
"ADAPA INC.                                                ","KS0000002017700210","KS","110012155522","332999",38.96744,-95.71281,,"POF","Privately Owned Facility"
"ADE-WIFCO STEEL PRODUCTS (AIR)","KS0000002015500122","KS","110030556306","332311 332323",38.142622,-97.850407,27,"POF","Privately Owned Facility"
"ADM - FREDONIA                                          ","KS0000002020500007","KS","110000445965","311222 311224 424510",37.531359,-95.833297,,"POF","Privately Owned Facility"
"ADM - KANSAS PROTEIN FOODS (AIR)","KS0000002015500031","KS","110016705635","311222 311224",38.06499,-97.88213,,"POF","Privately Owned Facility"
"ADM ANIMAL NUTRITION - ABILENE                            ","KS0000002004100028","KS","110000446919","311119",38.92526,-97.23271,,"POF","Privately Owned Facility"
"ADM ANIMAL NUTRITION CROSSWIND PETFOODS INC","KS0000002017700243","KS","110055575239","311111",39.02794,-95.67521,,"POF","Privately Owned Facility"
"ADM ARKADY","KS00000020091C0008","KS","110017591729","311991 999999",38.86447,-94.83569,,"POF","Privately Owned Facility"
"ADM ARKADY - OLATHE                                       ","KS0000002009100105","KS","110017591729","311991 999999",38.86447,-94.83569,,"POF","Privately Owned Facility"
"ADM GRAIN (GRAIN CLEANER) (PORTABLE)                      ","KS0000002077700648","KS","110015308665","424510",38.4985464,-98.3834298,,"POF","Privately Owned Facility"
"ADM GRAIN (MERGED INTO 0570025)                         ","KS0000002005700008","KS","110001375654","424510",37.750691,-100.010448,,"POF","Privately Owned Facility"
"ADM GRAIN (MERGED INTO 1190004)                         ","KS0000002011900017","KS","110007064666","424510",37.283896,-100.600959,,"POF","Privately Owned Facility"
"ADM GRAIN (MERGED INTO 1190004)                         ","KS0000002011900002","KS","110038916082","424510",37.25788,-100.58975,,"POF","Privately Owned Facility"
"ADM GRAIN - COLLANO                                       ","KS0000002011900003","KS","110002152321","424510",37.2438862,-100.3600936,,"POF","Privately Owned Facility"
"ADM GRAIN - COPELAND                                      ","KS0000002006900002","KS","110041302863","424510",37.543833,-100.628333,,"POF","Privately Owned Facility"
"ADM GRAIN - COUNTRY STORE                                 ","KS0000002008100027","KS","110041302863","424510",37.543833,-100.628333,,"POF","Privately Owned Facility"
"ADM GRAIN - CULLISON                                      ","KS0000002015100009","KS","110037890217","424510",37.645625,-98.591654,,"POF","Privately Owned Facility"
"ADM GRAIN - DODGE CITY (AIR)","KS0000002005700025","KS","110016612058","424510",37.748768,-99.999157,,"POF","Privately Owned Facility"
"ADM GRAIN - GREENSBURG                                    ","KS0000002009700013","KS","110043180786","424510",37.608333,-99.319,,"POF","Privately Owned Facility"
"ADM GRAIN - HUTCHINSON (1 N HALSTEAD) (AIR)","KS0000002015500018","KS","110007363815","424510",38.05244,-97.88537,,"POF","Privately Owned Facility"
"ADM GRAIN - HUTCHINSON (1700 N HALSTEAD)                  ","KS0000002015500027","KS","110010306524","424510",38.076338,-97.885938,,"POF","Privately Owned Facility"
"ADM GRAIN - HUTCHINSON (2100 SHERMAN) (GRAIN STORAGE ONLY)","KS0000002015500030","KS","110002076397","424510",38.086667,-97.986389,,"POF","Privately Owned Facility"
"ADM GRAIN - HUTCHINSON (816 N HALSTEAD)                   ","KS0000002015500003","KS","110001306998","424510",38.06194,-97.88544,,"POF","Privately Owned Facility"
"ADM GRAIN - HUTCHINSON (AIR)","KS0000002015500024","KS","110017444238","424510",38.056961,-97.885761,,"POF","Privately Owned Facility"
"ADM GRAIN - JETMORE (620 S MAIN)                          ","KS0000002008300003","KS","110007285400","424510",38.1142,-99.932,,"POF","Privately Owned Facility"
"ADM GRAIN - JETMORE (S HWY 283)                           ","KS0000002008300008","KS","110010330999","424510",38.0772,-99.89388,,"POF","Privately Owned Facility"
"ADM GRAIN - KINSLEY                                       ","KS0000002004700006","KS","110041302783","424510",37.924834,-99.411639,,"POF","Privately Owned Facility"
"ADM GRAIN - LEOTI (HWY K-23)                              ","KS0000002020300003","KS","110007065068","424510",38.4851,-101.413,,"POF","Privately Owned Facility"
"ADM GRAIN - LEOTI (N MAIN)                                ","KS0000002020300007","KS","110024602456","424510",38.488541,-101.413857,,"POF","Privately Owned Facility"
"ADM GRAIN - LITTLE RIVER                                  ","KS0000002015900009","KS","110007363842","424510",38.435,-98.055833,,"POF","Privately Owned Facility"
"ADM GRAIN - LYONS                                         ","KS0000002015900019","KS","110041701735","424510",38.35098,-98.20323,,"POF","Privately Owned Facility"
"ADM GRAIN - MONTEZUMA                                     ","KS0000002006900013","KS","110008346478","424510",37.59718,-100.452,,"POF","Privately Owned Facility"
"ADM GRAIN - MOSCOW                                        ","KS0000002018900003","KS","110024738275","424510",37.324042,-101.21251,,"POF","Privately Owned Facility"
"ADM GRAIN - PLAINS (AIR)","KS0000002011900004","KS","110001963572","424510",37.25926,-100.58975,,"POF","Privately Owned Facility"
"ADM GRAIN - SALINA (500 N 9TH)                          ","KS0000002016900011","KS","110001243556","424510",38.84937,-97.61244,,"POF","Privately Owned Facility"
"ADM GRAIN - SELKIRK                                       ","KS0000002020300004","KS","110000572425","424510",38.486167,-101.354,,"POF","Privately Owned Facility"
"ADM GRAIN - SHALLOW WATER                                 ","KS0000002017100003","KS","110017582855","424510",38.3749,-100.91438,,"POF","Privately Owned Facility"
"ADM GRAIN - SUBLETTE                                      ","KS0000002008100003","KS","110008346423","424510",37.511353,-100.743655,,"POF","Privately Owned Facility"
"ADM GRAIN CO.                                           ","KS0000002016900017","KS","110038948431","424510",38.848068,-97.610207,,"POF","Privately Owned Facility"
"ADM MILLING - ABILENE (AIR)","KS0000002004100003","KS","110001376305","311211",38.91711,-97.21179,,"POF","Privately Owned Facility"
"ADM MILLING - ARKANSAS CITY (S MILL RD)(AIR)","KS0000002003500010","KS","110017459178","311211",37.05224,-97.02722,,"POF","Privately Owned Facility"
"ADM MILLING - ARKANSAS CITY (W MADISON)(AIR)","KS0000002003500002","KS","110001354613","311211",37.05639,-97.04164,,"POF","Privately Owned Facility"
"ADM MILLING - DODGE CITY (AIR)","KS0000002005700011","KS","110000447240","311211",37.752065,-99.990482,,"POF","Privately Owned Facility"
"ADM MILLING CO.                                         ","KS0000002011300008","KS","110017458829","311211",38.135067,-97.770539,,"POF","Privately Owned Facility"
"ADM MILLING CO.                                         ","KS0000002015500025","KS","110017458829","311211",38.135067,-97.770539,,"POF","Privately Owned Facility"
"ADM WESTERN STAR MILL - SALINA                            ","KS0000002016900006","KS","110017583266","311211",38.848932,-97.60673,,"POF","Privately Owned Facility"
"ADR OPERATING - CHETOPA OIL FIELD HEATER                ","KS0000002009900056","KS","110016688119","211111 211120",37.01079,-95.09502,,"POF","Privately Owned Facility"
"ADVANCE PRODUCTS (DA-LITE SCREEN)                         ","KS0000002017300099","KS","110001239669","337214",37.69352,-97.325,,"POF","Privately Owned Facility"
"ADVANCED MATERIALS & CATALYSTS (AIR)","KS0000002020900039","KS","110009967125","325180",39.08742,-94.64768,100519,"POF","Privately Owned Facility"
"ADVANTAGE METALS RECYCLING LLC TW(AIR)","KS0000002020900162","KS","110072195915","423930",39.076189,-94.63985,,"POF","Privately Owned Facility"
"ADVENT HEALTH SHAWNEE MISSION (AIR)","KS0000002009100127","KS","110013982645","622110",38.99512,-94.69292,,"POF","Privately Owned Facility"
"AERO TRANSPORTATION PRODUCTS                            ","KS0000002020900201","KS","110007062114","326199",39.1381,-94.61103,,"POF","Privately Owned Facility"
"AERO TRANSPORTATION PRODUCTS                              ","KS0000002011300062","KS","110002344712","336510",38.357551,-97.68534,,"POF","Privately Owned Facility"
"AFFORDABLE APPLIANCES","KS00000020173C0071","KS","110016667329","999999",37.688384,-97.320299,,"POF","Privately Owned Facility"
"AG MARKET INC.                                            ","KS0000002001100008","KS","110002073700","424510",37.84591,-94.9752,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - DENTON                                ","KS0000002004300006","KS","110011919585","424510",39.73206,-95.26971,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - HAMLIN                                ","KS0000002001300017","KS","110044865278","424510",39.91456,-95.62826,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - HIAWATHA (8TH & UTAH)                 ","KS0000002001300027","KS","110002076342","424510",39.85181,-95.53907,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - HIAWATHA (S 10TH)                     ","KS0000002001300005","KS","110030566475","424510",39.84651,-95.54249,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - PADONIA                               ","KS0000002001300019","KS","110007070061","424510",39.926583,-95.561611,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - POWHATTAN                             ","KS0000002001300006","KS","110017456787","424510",39.76155,-95.63421,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - RESERVE (AIR)","KS0000002001300014","KS","110017546333","424510",39.977612,-95.562624,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - ROBINSON                              ","KS0000002001300011","KS","110022895848","424510",39.8156,-95.41037,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - SABETHA EAST                          ","KS0000002001300016","KS","110064111795","424510",39.906877,-95.788251,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - SABETHA WEST                          ","KS0000002013100010","KS","110007289996","424510",39.905556,-95.806667,,"POF","Privately Owned Facility"
"AG PARTNERS CO-OP - WILLIS                                ","KS0000002001300013","KS","110010335413","424510",39.92486,-95.55667,,"POF","Privately Owned Facility"
"AG SHERWOOD CONSTRUCTION                                ","KS0000002077700093","KS","110038939566","212312 324121",38.4985464,-98.3834298,,"POF","Privately Owned Facility"
"AG-CHEM EQUIPMENT CO.                                   ","KS0000002016900001","KS","110001936781","333922",38.868041,-97.659233,,"POF","Privately Owned Facility"
"AGCO CORP (AIR)","KS0000002007900021","KS","110000446170","333111",38.14483,-97.435986,513,"POF","Privately Owned Facility"
"AGCO INC. - BUNKER HILL                                   ","KS0000002016700002","KS","110010399719","424510",38.902778,-98.755556,,"POF","Privately Owned Facility"
"AGCO INC. - DORRANCE                                      ","KS0000002016700003","KS","110000722291","424510",38.8457,-98.5857,,"POF","Privately Owned Facility"
"AGCO INC. - RUSSELL","KS0000002016700004","KS","110017456803","424510",38.895,-98.85618,,"POF","Privately Owned Facility"
"AGCO INC. - SUSANK                                        ","KS0000002000900034","KS","110010376814","424510",38.63985,-98.77402,,"POF","Privately Owned Facility"
"AGLAND INC.                                             ","KS0000002020900051","KS","110001307933","311119",39.062883,-94.620675,,"POF","Privately Owned Facility"
"AGREX INC.","KS0000002018500037","KS","110012155700","311119",37.970918,-98.618228,,"POF","Privately Owned Facility"
"AGRI ENERGY                                             ","KS0000002006700163","KS","110062738391","325193",37.56,-101.287,,"POF","Privately Owned Facility"
"AGRI PRODUCERS - BURDICK                                  ","KS0000002012700001","KS","110010422881","424510",38.55176,-96.84712,,"POF","Privately Owned Facility"
"AGRI SYSTEMS                                            ","KS0000002020100036","KS","110062747149","325193",39.8106,-96.9997,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - CARLTON                               ","KS0000002004100031","KS","110010332700","111140 424510",38.68551,-97.29474,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - CHAPMAN (AIR)","KS0000002004100015","KS","110000570329","424510",38.96959,-97.01564,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - COUNCIL GROVE                         ","KS0000002012700012","KS","110010422907","424510",38.6723,-96.5355,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - DILLON                                ","KS0000002004100032","KS","110010332719","424510",38.69289,-97.14704,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - DURHAM                                ","KS0000002011500006","KS","110007290216","424510",38.5674,-97.2025,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - GYPSUM                                ","KS0000002016900030","KS","110007064791","424510",38.704516,-97.422803,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - HERINGTON                             ","KS0000002004100014","KS","110017591239","424510",38.67564,-96.95073,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - HOPE                                  ","KS0000002004100033","KS","110017513485","424510",38.6835,-97.0776,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - LINCOLNVILLE                          ","KS0000002011500013","KS","110007290289","424510",38.508333,-97.011389,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - NAVARRE                               ","KS0000002004100019","KS","110007063845","424510",38.79821,-97.10237,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - PEARL                                 ","KS0000002004100036","KS","110007063863","424510",38.85157,-97.04411,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - TAMPA                                 ","KS0000002011500017","KS","110024603115","424510",38.546097,-97.153599,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - WHITE CITY                            ","KS0000002012700003","KS","110007066922","424510",38.8077,-96.7715,,"POF","Privately Owned Facility"
"AGRI TRAILS CO-OP - WOODBINE                              ","KS0000002004100039","KS","110007063872","424510",38.744722,-97.09,,"POF","Privately Owned Facility"
"AGRICORP INC. - FREDONIA                                ","KS0000002020500009","KS","110007364226","311119",37.537385,-95.760861,,"POF","Privately Owned Facility"
"AGRICORP INC. - LONGTON                                 ","KS0000002004900004","KS","110007285179","311119",37.386203,-96.09787,,"POF","Privately Owned Facility"
"AGSUN LLC                                                 ","KS0000002019300035","KS","110037520466","112990",39.366566,-101.372388,,"POF","Privately Owned Facility"
"AIR CAPITOL RECYCLING (320SR CRUSHER)(PORTABLE)","KS0000002077700920","KS","110069217993","212312",38.4985464,-98.3834298,,"POF","Privately Owned Facility"
"AIR CARE HEATING & COOLING","KS00000020091C0007","KS","110010694481","999999",39.01581,-94.68958,,"POF","Privately Owned Facility"
"AIR CITY MICROWAVE & APPLIANCE","KS00000020173C0028","KS","110001241424","999999",37.64992,-97.31952,,"POF","Privately Owned Facility"
"AIR CONDITIONING PH","KS00000020091C0026","KS","110001240531","999999",38.9557996,-94.7430544,,"POF","Privately Owned Facility"
"AIR LIQUIDE INDUSTRIAL U.S.                             ","KS0000002000500026","KS","110000445073","311211 311221 312140 325120",39.561,-95.1333,53225,"POF","Privately Owned Facility"
"AIR LIQUIDE OF AMERICA CORPORATION","KS00000020005C0004","KS","110007286542","999999",39.53392,-95.18856,,"POF","Privately Owned Facility"
"AIR PRODUCTS & CHEMICALS (HELIUM RECOV)                   ","KS0000002017500080","KS","110006187615","325120",37.041049,-100.903228,,"POF","Privately Owned Facility"
"AIR PRODUCTS AND CHEMICALS (MERGED W1750080)            ","KS0000002017500091","KS","110038949662","811310",37.0675,-100.90506,,"POF","Privately Owned Facility"
"AIRIGHT INC.                                              ","KS0000002017300274","KS","110003148380","488190",37.66814,-97.42151,,"POF","Privately Owned Facility"
"AIROSOL CO. (AIR)","KS0000002020500027","KS","110041972988","325998 999999",37.421667,-95.6875,,"POF","Privately Owned Facility"
"AIROSOL COMPANY INC","KS00000020205C0003","KS","110041972988","325998 999999",37.421667,-95.6875,,"POF","Privately Owned Facility"
"AJS PLUMBING INC","KS00000020091C0065","KS","110015714066","999999",38.68701,-94.74331,,"POF","Privately Owned Facility"
"AJS QUALITY CONCRETE                                    ","KS0000002016900036","KS","110001373558","327320",38.84876,-97.58295,,"POF","Privately Owned Facility"
"AKAWA NATURAL GAS - FOOTE STATION                         ","KS0000002012100038","KS","110018855826","486210",38.7311,-94.7143,,"POF","Privately Owned Facility"
"AKAWA NATURAL GAS - TOBIN STATION (DEHY)                ","KS0000002009100210","KS","110018853659","486210",38.7747,-94.7328,,"POF","Privately Owned Facility"
"AL STEVENS CONST.                                         ","KS0000002009100239","KS","110031468383","236210",38.8489,-94.6651,,"POF","Privately Owned Facility"
"ALADDIN HEATING & COOLING","KS00000020155C0009","KS","110023148618","999999",38.05663,-97.93187,,"POF","Privately Owned Facility"
"ALAMO GROUP                                             ","KS0000002008500013","KS","110038915920","333111",39.47114,-95.72998,,"POF","Privately Owned Facility"
"ALANS EXCAVATING (AIR CURT COMB) (PORTABLE)               ","KS0000002077700885","KS","110064520200","238910",38.4985464,-98.3834298,,"POF","Privately Owned Facility"
"ALBERS FINISHING & SOLUTIONS                              ","KS0000002017300349","KS","110067157622","332812",37.661806,-97.782313,,"POF","Privately Owned Facility"
"ALDEN SERVICE STATION (SOIL VENT)                       ","KS0000002015900034","KS","110017546814","562910",38.24455,-98.31214,,"POF","Privately Owned Facility"
"ALEWELT - GOLD STANDARD FARMS (PORTABLE)(AIR)","KS0000002077700947","KS","110070072184","327320",38.4985464,-98.3834298,,"POF","Privately Owned Facility"
"ALEWELT - SOLOMON VALLEY SWINE (PORTABLE)                 ","KS0000002077700903","KS","110070359822","327320",39.452342,-98.768895,,"POF","Privately Owned Facility"
"ALFALFA INC.                                            ","KS0000002008100001","KS","110017547225","311119",37.4898,-100.88276,,"POF","Privately Owned Facility"
"ALFALFA PELLETS - GREAT BEND (AIR)","KS0000002000900005","KS","110017547234","311119",38.41975,-98.84383,,"POF","Privately Owned Facility"
"ALL AMERICAN ASPHALT (ASPHALT PLANT) (PORTABLE)           ","KS0000002077700756","KS","110040756116","324121",38.4985464,-98.3834298,,"POF","Privately Owned Facility"
"ALL AMERICAN AUTO PARTS INC","KS00000020177C0001","KS","110001369787","999999",38.97151,-95.68778,,"POF","Privately Owned Facility"
"ALL AMERICAN AUTOMOTIVE","KS00000020173C0016","KS","110001240746","333415",37.72307,-97.44157,,"POF","Privately Owned Facility"
"ALL BRANDS SERVICE INC","KS00000020091C0070","KS","110018855283","999999",38.74344,-94.81741,,"POF","Privately Owned Facility"
"ALL PETS CREMATORY                                      ","KS0000002017300209","KS","110001307666","812910",37.78283,-97.38952,,"POF","Privately Owned Facility"
"ALLEGIANT MANUFACTURING LLC (AIR)","KS0000002020900383","KS","110071407224","332999",39.1081,-94.7356,,,
"ALLEN CO. HIGHWAY DEPT. (MASTER EQUIP LIST)               ","KS0000002077700016","KS","110010398747","212312",37.933761,-95.4150322,,"POF","Privately Owned Facility"
"ALLEN CO. LANDFILL (AIR)","KS0000002000100042","KS","110007023023","212312 562212",37.901209,-95.280776,,"CTG","Municipality"
"ALLEN CO. PUBLIC WORKS - LAHARPE QUARRY                   ","KS0000002000100034","KS","110007023023","212312 562212",37.901209,-95.280776,,"CTG","Municipality"
"ALLEN CONSTRUCTION CO. (CHARLES)                        ","KS0000002077700177","KS","110038949270","324121",38.4985464,-98.3834298,,"POF","Privately Owned Facility"
"ALLEN COUNTY COMMUNITY COLLEGE","KS00000020001C0002","KS","110026311177","999999",37.93843,-95.39981,,"CNG","County Government"
