"AIRName","SourceID","AIRState","RegistryID","AIRNAICS","FacLat","FacLong","FacTRIAIRReleases","AIRFacilityTypeCode","AIRFacilityTypeDesc"
"SMS MILL SERVICES LLC  A CONTRACTOR OF NLMK INDIANA","IN0000001812700104","IN","110038021734","331111",41.619049,-87.173701,,,
"SMS MILL SERVICES, LLC A CONTRACTOR OF CLEVELAND-CLIFFS BURN","IN0000001812700076","IN","110010430364","331110",41.634289,-87.132057,,,
"SNYDERS LANCE INCORPORATED DBA CAMPBELL SNACKS","IN0000001801900132","IN","110060257145","311919",38.290348,-85.748694,,,
"SOIL SOLLUTIONS COMPANY","IN0000001808700701","IN","110070624644","321999",41.6912068,-85.583665,,,
"SOIL SOLUTIONS CO.","IN0000001803900538","IN","110002376982","321999",41.666619,-86.038208,,,
"SOIL SOLUTIONS OF ELKART LLC","IN0000001803900184","IN","110064145278","423930",41.554699,-85.787989,,"POF","Privately Owned Facility"
"SOLAE, INC.","IN0000001807300011","IN","110014325300","111998",40.765,-87.155278,,"POF","Privately Owned Facility"
"SOLAR SOURCES INC - ANTIOCH MINE","IN0000001802700050","IN","110041630848","212111",38.6949,-87.08049,,"POF","Privately Owned Facility"
"SOLAR SOURCES INC-CANNELBURG MINE","IN0000001802700024","IN","110041629155","212111",38.590059,-86.9838691,,"POF","Privately Owned Facility"
"SONY DADC","IN0000001816700032","IN","110000404072","512220",39.504195,-87.360678,,,
"SOULBRAIN MI INCORPORATED","IN0000001806700094","IN","110071424627","325998",40.511,-86.10046,,,
"SOUTH BEND ETHANOL LLC","IN0000001814100033","IN","110000399970","325193",41.65382,-86.29385,23550,,
"SOUTH BEND MEDICAL FOUNDATION","IN0000001814100191","IN","110033594581","622110",41.68284,-86.25369,,"POF","Privately Owned Facility"
"SOUTH SHORE SLAG LLC CONTRACTOR OF US STEEL CORPORATION GARY","IN0000001808900133","IN","110009389553","331111",41.607076,-87.353364,,,
"SOUTH SIDE LANDFILL INC","IN0000001809700366","IN","110009326336","562212",39.716111,-86.205,,,
"SOUTHERN INDIANA BIODIESEL LLC","IN0000001817300109","IN","110044261125","325199",37.98825,-87.353056,,"POF","Privately Owned Facility"
"SOUTHERN POWER COMPANY VERMILLION COUNTY GENERATING FACILITY","IN0000001816500089","IN","110070056148","221112",39.8057994,-87.4124553,,,
"SOUTHLAKE COLLISION CENTER","0500000018089R0002","IN","110044802372","811121",39.6747634,-86.1326756,,"POF","Privately Owned Facility"
"SOUTHPORT AWT FACILITY","IN0000001809700507","IN","110041629770","221320",39.66328,-86.22499,,"POF","Privately Owned Facility"
"SOUTHWIRE COMPANY LAFAYETTE PLANT LLC","IN0000001815700034","IN","110000404214","325212",40.42486,-86.85667,16,,
"SPECIALIZED WOOD PRODUCTS, INC.","IN0000001803900296","IN","110000398908","337122",41.6814,-85.9051,,"POF","Privately Owned Facility"
"SPECIALTY COATING SYSTEMS","IN0000001809700597","IN","110012271996","332812",39.8922,-86.26477,,"POF","Privately Owned Facility"
"SPECIALTY HARDWOODS OF INDIANA, INC. (NA","IN0000001803900566","IN","110012154499","337215",41.44484,-85.9423,,"POF","Privately Owned Facility"
"SPECIALTY HARDWOODS OF INDIANA, INC. (WA","IN0000001816900052","IN","110012019010","337215",40.78374,-85.81747,,"POF","Privately Owned Facility"
"SPECTRA, INC.","IN0000001814100069","IN","110001353053","332813",41.67778,-86.17094,,"POF","Privately Owned Facility"
"SPECTRUM FINISHING LTD","IN0000001808700060","IN","110041350864","337122",41.65787,-85.41896,,,
"SPERRY & RICE LLC","IN0000001804700012","IN","110025317011","326291",39.380528,-84.973444,,,
"SPLENDOR BOATS LLC","IN0000001808500038","IN","110006010976","326199",41.098892,-85.892644,,,
"SPORT GRAPHICS","IN0000001809700318","IN","110001237803","323110",39.81888,-85.99387,,"POF","Privately Owned Facility"
"SPX CORPORATION - CONTECH DIVISION","IN0000001814100044","IN","110001353044","331522",41.65666,-86.15763,,"POF","Privately Owned Facility"
"ST FRANCIS HOSPITAL & HEALTH CTRS","IN0000001809700163","IN","110001353320","622110",39.72349,-86.10054,,,
"ST VINCENT ANDERSON REGIONAL HOSPITAL INC","IN0000001809500038","IN","110001321356","622110",40.0959,-85.6808,,,
"ST VINCENT DUNN HOSPITAL","IN0000001809300015","IN","110012139676","622110",38.85349,-86.49453,,"POF","Privately Owned Facility"
"ST. ELIZABETH CENTRAL","IN0000001815700067","IN","110055576327","622110",40.42775,-86.88112,,"POF","Privately Owned Facility"
"ST. ELIZABETH EAST","IN0000001815700459","IN","110055577870","622110",40.393819,-86.83838,,"POF","Privately Owned Facility"
"ST. JOSEPH ENERGY CENTER LLC","IN0000001814100579","IN","110056404298","221112",41.696833,-86.476889,,,
"ST. VINCENT SETON SPECIALTY HOSPITAL","IN0000001809700618","IN","110055590187","622310",39.90164,-86.20298,,"POF","Privately Owned Facility"
"STAFFORD GRAVEL INCORPORATED","IN0000001803300052","IN","110007064657","327991",41.383611,-84.8075,,,
"STALCOP LP","IN0000001801100047","IN","110002114319","332999",40.1296,-86.620125,17683,"POF","Privately Owned Facility"
"STANDARD ASPHALT (WAS 03227)","IN0000001816500083","IN","110007566703","324121",39.671422,-87.52318,,"POF","Privately Owned Facility"
"STANDARD GLAS, INC. (D/B/A STAR GLAS OF","IN0000001809900079","IN","110001387213","326199",41.44962,-86.15616,,"POF","Privately Owned Facility"
"STANLEY BLACK & DECKER","IN0000001805900038","IN","110043482567","332618",39.81393,-85.77703,,,
"STANLEY SECURITY SOLUTIONS","IN0000001809700119","IN","110010289017","332722",39.89064,-86.06218,152,"POF","Privately Owned Facility"
"STAR DESIGN, LLC","IN0000001803900703","IN","110031386211","336399",41.71797,-85.96384,,"POF","Privately Owned Facility"
"STAR OF THE WEST MILLING COMPANY","IN0000001811300005","IN","110071941592","311211",41.46731,-85.58866,,,
"STARCRAFT MARINE, L.L.C.","IN0000001808700012","IN","110000399667","336612",41.533726,-85.540207,,"POF","Privately Owned Facility"
"STARPLUS ENERGY LLC","IN0000001806700093","IN","110071941695","335911",40.516322,-86.117273,,,
"STATE LINE ENERGY, LLC","IN0000001808900210","IN","110000602633","221112",41.7072,-87.5217,,"POF","Privately Owned Facility"
"STEDMAN MACHINE COMPANY","IN0000001802900006","IN","110012109235","333131",39.05383,-84.92369,,,
"STEEL DYNAMICS - IRON DYNAMICS DIVISION","IN0000001803300076","IN","110000592396","331111",41.370152,-84.921695,15063,,
"STEEL DYNAMICS HEARTLAND LLC","IN0000001816700120","IN","110001237867","331221",39.34439,-87.42121,4856,,
"STEEL DYNAMICS INCORPORATED ENGINEERED BAR PRODUCTS DIVISION","IN0000001806300037","IN","110056970461","331111",39.876783,-86.482113,35972,,
"STEEL DYNAMICS, INC. (SDI)","IN0000001801900089","IN","110001368984","332812",38.3229,-85.673182,2623,"POF","Privately Owned Facility"
"STEEL DYNAMICS, INC. FLAT ROLL GROUP, BUTLER DIVISION","IN0000001803300043","IN","110000592396","331111",41.370152,-84.921695,15063,,
"STEEL DYNAMICS, INC. STRUCTURAL & RAIL DIVISION","IN0000001818300030","IN","110009569216","331111",41.125129,-85.355875,13783,,
"STEEL SERVICES INCORPORATED","IN0000001809700858","IN","110070112762","332312",39.712516,-86.250316,,,
"STEEL WAREHOUSE COMPANY LLC","IN0000001814100155","IN","110000767117","331221",41.66047,-86.28759,20,,
"STEELTECH INDUSTRIAL FABRICATING CORPORA","IN0000001809300037","IN","110055585610","332439",38.734195,-86.460696,,"POF","Privately Owned Facility"
"STELLITE COATINGS","IN0000001803900078","IN","110000399159","331492",41.55742,-85.81403,1582,"POF","Privately Owned Facility"
"STERICYCLE SPECIALTY WASTE SOLUTIONS INCORPORATED","0500018000089R5001","IN","110024229869","562112",41.5902,-87.31236,,"NON","Non-Government"
"STERICYCLE, INC","IN0000001809700671","IN","110016725926","562920",39.72647,-86.2576,,"POF","Privately Owned Facility"
"STERLING BOILER AND MECHANICAL, INC.","IN0000001816300153","IN","110003082440","332313",37.99436,-87.48498,,,
"STEWART WARNER, FORMER SOUTHWIND FACILITY","IN0000001809700565","IN","110024415916","562910",39.746216,-86.17627,,,
"STONCOR GROUP INCORPORATED","IN0000001800300217","IN","110000401217","212322",41.12436,-85.16176,,,
"STRICK TRAILERS LLC","IN0000001800100035","IN","110040990247","336212",40.751024,-84.939447,,,
"STRUCTURAL COMPOSITES OF INDIANA INC","IN0000001811300074","IN","110002354452","326199 336214",41.4737,-85.60372,127322,,
"SUBARU OF INDIANA AUTOMOTIVE INC","IN0000001815700050","IN","110000404205","336111",40.378818,-86.792522,739721,,
"SUGAR CREEK PACKING CO","IN0000001817700121","IN","110058469134","311612",39.840489,-85.15175,,,
"SUMCO, LLC","IN0000001809700440","IN","110000397428","332813",39.74711,-86.28896,0,"POF","Privately Owned Facility"
"SUMMIT INC","IN0000001808900529","IN","110044766660","423930",41.62867,-87.42156,,,
"SUMMIT SEED COATINGS INDIANA","IN0000001817500029","IN","110063237723","115114",38.602548,-86.099386,,,
"SUMMIT SEED COATINGS LLC","IN0000001804300075","IN","110070222964","115114",38.292507,-85.79803,,,
"SUN COSMETICS LLC (CATHAY PIGMENTS USA INC)","0500018127R5002","IN","110000398267","446120",41.491667,-87.001944,18865,,
"SUN ENERGY GROUP - HILSMEYER MINE","0500018037R5001","IN","110070049464","212111",38.26931,-87.06837,,,
"SUN ENERGY GROUP, LLC","IN0000001803700126","IN","110064433625","212111",38.21777,-86.95563,,,
"SUN ENERGY GROUP, LLC","IN0000001812505322","IN","110041890709","212111",38.397378,-87.22188,,"POF","Privately Owned Facility"
"SUNGEEL RECYCLING PARK INDIANA LLC","IN0000001801100087","IN","110071866920","423930",39.981291,-86.387432,,,
"SUNOCO LLC HUNTINGTON TERMINAL","IN0000001806900042","IN","110000400487","424710",40.897222,-85.448056,,,
"SUNRISE ENERGY, LLC","IN0000001815300037","IN","110055576309","211111",38.9617753,-87.3836839,,"POF","Privately Owned Facility"
"SUNRISE PUBLICATIONS, INC.","IN0000001810500004","IN","110041629967","323117",39.17653,-86.577229,,"POF","Privately Owned Facility"
"SUPER ATV LLC","IN0000001807700030","IN","110071655029","811111",38.77782,-85.38732,,,
"SUPERIOR AG RESOURCES COOPERATIVE INC","IN0000001814700063","IN","110070049942","311119",38.1787941,-87.0257588,,,
"SUPERIOR ALUMINUM ALLOYS LLC","IN0000001800300286","IN","110000493788","331314 331492",41.07892,-84.95702,21752,,
"SUPERIOR APPLIANCE","0500018057R5005","IN","110070815083","811412",39.922356,-86.207397,,,
"SUPERIOR ENVIRONMENTAL REMEDIATION, INC.","IN0000001812700097","IN","110021292279","562910",41.572857,-87.181123,,"POF","Privately Owned Facility"
"SUPERIOR INDUSTRIAL SOLUTIONS INCORPORATED","IN0000001809700286","IN","110042082590","424690",39.73777,-86.16453,16233,,
"SUPERIOR INDUSTRIAL SOLUTIONS, INC.","IN0000001803900487","IN","110000398695","424690",41.72962,-85.98956,4382,,
"SUPERIOR METAL TECHNOLOGIES","IN0000001809700127","IN","110000779701","332813",39.81155,-85.99523,581,,
"SUPERIOR WOOD PRODUCTS","IN0000001808500072","IN","110010455881","337110",41.2918,-85.8638,,"POF","Privately Owned Facility"
"SVC MANUFACTURING INC","IN0000001809700365","IN","110020518411","312111",39.67868,-86.296181,0,,
"SWIFT FUELS LLC","IN0000001815700470","IN","110055537548","325110",40.362256,-86.817855,,,
"SWISS CAPS","IN0000001815500005","IN","110058694738","336211",38.858487,-84.856318,,,
"SYCAMORE RIDGE LANDFILL","IN0000001816700116","IN","110034155759","562212",39.310062,-87.33337,,,
"SYCAMORE RIVERSIDE ENERGY LLC","IN0000001815300062","IN","110071941723","221112",39.1953044,-87.5637404,,,
"SYNDICATE SALES, INC.","IN0000001806700053","IN","110012112052","326140",40.476857,-86.144634,3161,,
"SYNDICATE SALES, INC.","IN0000001806700026","IN","110000401342","326199",40.50414,-86.14098,,"POF","Privately Owned Facility"
"SYNDICATE SYSTEMS, INC","IN0000001803900066","IN","110000399293","337215",41.681646,-85.701867,2304,"POF","Privately Owned Facility"
"SYNERGY CELLS","IN0000001814100638","IN","110072081528","335911",41.7062947,-86.4819019,,,
"SYNERGY CELLS","IN0000000181410063","IN","110072081403","335911",41.7062947,-86.4819019,,,
"SYNERGY MANAGEMENT","IN0000001818100050","IN","110042330796","327410",40.834354,-86.876941,,,
"T & M  LIMITED PARTNERSHIP","IN0000001807300044","IN","110055575444","221119",41.02046,-87.25715,,"POF","Privately Owned Facility"
"T & T FARMS, INC","0500018131R5001","IN","110070560711","484121",41.04269,-86.59837,,,
"T&M RUBBER","IN0000001803900023","IN","110002452952","326291",41.5724,-85.8244,,,
"TAG SPECIALTY PRODUCTS","IN0000001803900076","IN","110000398702","326199",41.726587,-85.996106,,,
"TALBERT MANUFACTURING INC","IN0000001807300025","IN","110001383057","336212",40.934003,-87.077038,,,
"TALON PRODUCTS LLC","IN0000001803900779","IN","110067141417","326199",41.729636,-85.800597,19656,,
"TANCO CLARK MARITIME LLC","IN0000001801900104","IN","110014448829","324121",38.32168,-85.666035,,"POF","Privately Owned Facility"
"TANCO TERMINALS INC","IN0000001812700046","IN","110003135848","493120",41.6345,-87.15,,,
"TANGENT RAIL PRODUCTS","IN0000001812500034","IN","110041988007","321114",38.36645,-87.268814,5540,"POF","Privately Owned Facility"
"TANGENT RAIL PRODUCTS, INC.","IN0000001816700036","IN","110000404036","321114",39.43902,-87.4243,,"POF","Privately Owned Facility"
