"AIRName","SourceID","AIRState","RegistryID","AIRNAICS","FacLat","FacLong","FacTRIAIRReleases","AIRFacilityTypeCode","AIRFacilityTypeDesc"
"MICROSOFT CORP - OLIVE AVE","AZMCA000000F006370","AZ","110071395844","518210",33.565587,-112.33744,,,
"MINERAL PARK MINE","AZ00000004015Z2641","AZ","110037374640","212234",35.335609,-114.192185,1,"NON","Non-Government"
"MISSION LINEN SUPPLY","AZPMC00004019P2144","AZ","110002572056","812332",32.21828,-110.95637,,,
"MISSION MATERIALS - ASPHALT BATCH PLANT","AZ00000004777Z2490","AZ","110027215225","324121",33.4465287,-112.0903187,,"POF","Privately Owned Facility"
"MOHAVE VALLEY COMPRESSOR STATION","AZ00000004015Z2479","AZ","110027215083","486210",33.4465287,-112.0903187,,"POF","Privately Owned Facility"
"MOHAVE VALLEY LANDFILL","AZ00000004015Z1913","AZ","110012625141","337110 562111",35.022772,-114.51315,,"CNG","County Government"
"MONSANTO AG PRODUCTS LLC(DELTA & PINE)","AZPNC0000402110169","AZ","110000724422","111920",32.73722,-111.51611,,"POF","Privately Owned Facility"
"MONTEREY HOMES","0900000004013R9753","AZ","110007350142","236115",33.2270587,-111.7996998,,"POF","Privately Owned Facility"
"MOSS MINE","AZ000143836","AZ","110070916461","212221",35.10411,-114.61287,,"NON","Non-Government"
"MSCI HMAP #1","AZ000000141186","AZ","110038613863","213115 324121 327320",32.75195,-114.41571,,,
"MT TRUMBULL","AZ000196526","AZ","110071155302","213115",36.7992446,-113.7239524,,,
"NANTENERGY INC.","0900000001AZ013","AZ","110070526201","541713",33.558051,-111.888254,,,
"NATIONAL SPECIALITY AGGREGATES LLC","0900000004013R9360","AZ","110040826069","212321",33.33911,-111.66164,,"POF","Privately Owned Facility"
"NATIONAL VITAMIN CO.","AZPNC0402110685","AZ","110058299005","325412",32.87947,-111.78012,,"POF","Privately Owned Facility"
"NATURESWEET USA, LLC - WILLCOX FACILITY","AZ00000004003Z2463","AZ","110045433535","111419",32.46983,-109.93306,,"NON","Non-Government"
"NAVAJO GENERATING STATION (SALT RIVER)","0900000004005NAV23","AZ","110028287725","221122",36.904006,-111.389435,,"TRB","Tribal Government"
"NAVAJO NATION DEBRIS FIELD","AZ00000004001NAV54","AZ","110010419449","999999",35.6237543,-109.7069617,,"TRB","Tribal Government"
"NELTEC INC","AZMCA004013X000910","AZ","110000471454","334412",33.4159,-111.9629,1266,"POF","Privately Owned Facility"
"NESTLE PURINA PETCARE","AZ00000004005Z2461","AZ","110000472186","311111",35.21849,-111.5767,91429,"POF","Privately Owned Facility"
"NEW HARQUAHALA GENERATING","AZMCA004013X043530","AZ","110012268768","221112",33.476,-113.1138,,,
"NEW SUN HOMES, LLC","0900000004013R9550","AZ","110038397428","999999",33.58284,-111.98336,,"POF","Privately Owned Facility"
"NEW WINCUP HOLDINGS","AZMCA004013X020706","AZ","110001696139","326140",33.437106,-112.231907,0,,
"NINETY-FIRST AVENUE RENEWABLE BIOGAS","AZMCA004013X135469","AZ","110070072121","221320 486990",33.39359,-112.25431,,,
"NORCRAFT COMPANIES","AZ00000004015Z2317","AZ","110013388468","337110",34.865118,-114.1528,,"POF","Privately Owned Facility"
"NORTH AMERICAN SLEEK CRAFT","AZ00000004015Z2472","AZ","110021034726","221112",34.50638,-114.34799,,"POF","Privately Owned Facility"
"NORTH CENTER STREET_LANDFILL","AZ00000004013SAL01","AZ","110014448133","336415",33.240894,-112.142689,,"TRB","Tribal Government"
"NORTH GILA TRANSFER SITE - ACI","AZ000210460","AZ","110071155253","562213",33.0175964,-114.1105212,,,
"NORTHERN ARIZONA ENERGY PROJECT","AZ00000004015Z2612","AZ","110043792786","326112",35.053977,-114.132972,,"POF","Privately Owned Facility"
"NORTHERN ARIZONA UNIVERSITY","AZ00000004005Z2590","AZ","110043088976","611310",35.19038,-111.6535,,"STF","State Government"
"NORTHERN ARIZONA VA HEALTHCARE SYSTEM","AZ00000004025Z2602","AZ","110030745889","622110",34.554609,-112.45151,,"FDF","Federal Facility (U.S. Government)"
"NORTHERN IMPROVEMENT CO - PASS CANYON PLANT","AZ000000118996","AZ","110069992971","324121",33.4465287,-112.0903187,,,
"NORTHWEST REGIONAL LANDFILL","AZMCA004013X001879","AZ","110035777228","562212",33.68202,-112.4701,,,
"NOVO BIOPOWER, LLC","AZ00000004017Z2474","AZ","110031037759","221119 999999",34.51643,-110.11021,,"NON","Non-Government"
"NUCOR STEEL KINGMAN","AZ00000004015Z2455","AZ","110000607264","331221",35.13361,-114.091393,1,"NON","Non-Government"
"NXP SEMICONDUCTORS","AZMCA004013X000881","AZ","110000471105","334413",33.32412,-111.85919,16682,"POF","Privately Owned Facility"
"OAK CANYON MANUFACTURING","AZMCA004013X001331","AZ","110009524201","337122",33.482478,-112.121849,,,
"OAKCRAFT","AZMCA004013X003953","AZ","110001693846","337110",33.56674,-112.22616,,,
"OLD TOWN FIBERGLASS","AZMCA004013X136532","AZ","110070604362","326121",33.44851,-112.1831,,,
"OLGIN EFUNE RECYCLING COMPANY","0500000004013R5014","AZ","110070690441","423930",33.44589,-112.11205,,"POF","Privately Owned Facility"
"OLMOS RECYCLING LLC","0500000004013R5048","AZ","110072155800","423930",33.207237,-111.841087,,"POF","Privately Owned Facility"
"ORANGE GROVE RD. CBP","AZ000251218","AZ","110072112039","327320",33.44818,-112.08776,,,
"OWENS CORNING-ELOY","AZPNC0000402110394","AZ","110040890541","327212",32.7631,-111.58641,,"POF","Privately Owned Facility"
"OWENS PIT , SHOW LOW, ARIZONA","AZ000000157022","AZ","110069992954","213115",33.4465287,-112.0903187,,,
"OWENS PIT,  SHOW LOW, ARIZONA","AZ00000157022","AZ","110072129296","212319",34.25696,-110.022171,,"NON","Non-Government"
"PAGE STEEL COMPANY","AZ0002479","AZ","110039417020","332312",36.89023,-111.44763,,,
"PAINTED DESERT LANDFILL","AZ00000004017Z2145","AZ","110012625169","562111",34.997433,-110.33908,,"NON","Non-Government"
"PALO VERDE NUCLEAR GENERATING STATION","AZMCA004013X000098","AZ","110000609039","221113 221121",33.3885,-112.87644,,,
"PAPAGO PLATING","0900000004013R9850","AZ","110002566973","332813",33.44833,-112.03187,,"POF","Privately Owned Facility"
"PASS CANYON","AZ000166099","AZ","110070924578","324110 324121",34.57909,-112.34064,,"NON","Non-Government"
"PASS CANYON TEMP PLANT","AZ000233732","AZ","110070924578","324110 324121",34.57909,-112.34064,,,
"PATRICIAN MARBLE","AZMCA004013X001398","AZ","110000470384","326199",33.48765,-112.1318,,,
"PAYSON CONCRETE AND MATERIALS HOT MIX PL","AZ00000004777Z2525","AZ","110027215591","324121",34.24872,-111.29349,,"POF","Privately Owned Facility"
"PAYSON PIT","AZ000000157268","AZ","110027215591","324121",34.24872,-111.29349,,"NON","Non-Government"
"PEABODY WESTERN COAL-BLACK MESA COMPLEX","0900000004017NAV01","AZ","110007977840","212111",36.525952,-110.430744,,"TRB","Tribal Government"
"PEORIA PIT","AZMCA000000F043752","AZ","110071374654","212321",33.73204,-112.29262,,,
"PEREZ RECYCLING 2","0500000004013R5039","AZ","110072155798","423930",33.40672,-112.0617,,,
"PHOENIX CEMENT","AZ00000004025Z0421","AZ","110000472257","327310",34.77189,-112.07546,2550,"NON","Non-Government"
"PHOENIX DATA CENTER","AZMCA004013X130265","AZ","110023013736","518210",33.4547,-111.97845,,"POF","Privately Owned Facility"
"PHOENIX DEMOLITION","0900000004013R9528","AZ","110010596275","238910",33.480219,-112.047629,,"POF","Privately Owned Facility"
"PHOENIX FACILITY","AZMCA000000F040355","AZ","110071722465","331316",33.422071,-112.186506,,,
"PHOENIX METALCRAFT","0900000004013R9880","AZ","110002579987","333319",33.49272,-112.12095,,"POF","Privately Owned Facility"
"PHOENIX PD","AZ000211030","AZ","110071155274","213115",33.35588,-112.09194,,,
"PHOENIX SAN-MAN INC","0900000004013R9403","AZ","110040755377","212321",33.67735,-112.30775,,"POF","Privately Owned Facility"
"PHS HOUSING","AZ00000004001NAV65","AZ","110010419458","486210",35.7075818,-108.9842097,,"TRB","Tribal Government"
"PHX01 / PHX02 / PHX03 / PHX05","AZMCA004013X138045","AZ","110070507328","518210",33.654724,-112.110141,,,
"PILOT WEST CORPORATION - HMA","AZ000000139637","AZ","110069993114","324121",33.4465287,-112.0903187,,,
"PIMA CO SEWAGE PLANT","AZPMC00004019P1913","AZ","110001696996","221320",32.279768,-111.03908,,"POF","Privately Owned Facility"
"PIMA CO WASTEWATER RECLAMATION DEPT","AZPMC00004019P1903","AZ","110039276404","221320",32.334965,-111.063325,,"POF","Privately Owned Facility"
"PIMALCO","0900000004013GIL11","AZ","110000471212","331316",33.283379,-111.959031,0,"TRB","Tribal Government"
"PINAL FEEDING","AZPNC0000402110276","AZ","110022936965","112112",33.01364,-111.97964,,"POF","Privately Owned Facility"
"PINNACLE LAND DEVELOPMENT, INC","0900000004013R9605","AZ","110037234793","999999",33.62012,-111.92254,,"POF","Privately Owned Facility"
"PINON SCHOOL","0900000004017R9264","AZ","110020662914","611110",36.198312,-110.219479,,"POF","Privately Owned Facility"
"PINTO VALLEY MINE","AZ00000004007Z0410","AZ","110008257787","212234",33.394268,-110.96766,8692,"NON","Non-Government"
"PINTO VALLEY OPERATIONS - MIAMI UNIT","AZ00000004007Z2465","AZ","110045434124","212234",33.3357168,-110.9298784,,"POF","Privately Owned Facility"
"PLANT 2 - BUESING CORP","AZ000166256","AZ","110046476504","213115",33.41794,-112.064779,,,
"PLANT 3 - BUESING CORP","AZ000158888","AZ","110046476504","213115",33.41794,-112.064779,,,
"PLASTIC TECHNOLOGY","AZPNC0000402110611","AZ","110070273719","999999",32.7631,-111.57903,,"POF","Privately Owned Facility"
"PLATYPUS DEVELOPMENT","AZMCA000000F003392","AZ","110062853416","518210",33.34684,-111.60093,,,
"POLY PRINT","AZPMC00004019P0670","AZ","110002568613","326112",32.25381,-111.00223,,"POF","Privately Owned Facility"
"POLY PRINT, INC.","AZPMC00004019P0671","AZ","110022473223","326112",32.28705,-111.01629,,,
"PONTEGRAPHICS","0900000004013R9207","AZ","110013372368","999999",33.45678,-112.0479,,"POF","Privately Owned Facility"
"PORTABLE ASPHALT PLANT 1","AZ000167856","AZ","110069993124","212319 213115 324121 324199",34.51848,-110.07902,,,
"PORTABLE ASPHALT PLANT 2","AZ000232463","AZ","110071903268","324121 324199",33.553042,-112.095162,,"NON","Non-Government"
"PORTABLE HMA PLANT 4","AZ000243052","AZ","110071903268","324121 324199",33.553042,-112.095162,,"NON","Non-Government"
"POWELL SUBSTATION DIESEL PROJECT","AZ00000004005Z2481","AZ","110024890803","562212",36.90219,-111.47509,,"POF","Privately Owned Facility"
"PRECISION DEVELOPMENT, INC.","0900000004013R9551","AZ","110038397437","212321",33.58284,-111.98336,,"POF","Privately Owned Facility"
"PREFERRED SANDS OF ARIZONA, LLC","0900000004005NAV88","AZ","110070083277","212322",35.095074,-109.2431649,,"POF","Privately Owned Facility"
"PRINTPACK INC","AZ00000004025Z0701","AZ","110000886131","323112 323113",34.580906,-112.346488,,"NON","Non-Government"
"PROWALL BUILDING PRODUCTS, INC.","AZPNC0000402110544","AZ","110024887862","999999",32.88379,-111.77944,,"POF","Privately Owned Facility"
"PULICE CONSTRUCTION INC","0900000004013R9828","AZ","110012150331","333298",33.57484,-112.10297,,"POF","Privately Owned Facility"
"PULTY HOMES","0900000004013R9750","AZ","110007006578","236115",33.6774731,-112.1022802,,"POF","Privately Owned Facility"
"QTS GLENDALE I","AZMCA000000F050976","AZ","110072129278","518210",33.5163817,-112.4235855,,,
"QUALITY PORTABLE #3","AZ000204320","AZ","110071155225","327310",33.4638841,-111.9877631,,,
"QUESTAR (FORMERLY FOUR CORNERS PIPELINE)","0900000004005NAV77","AZ","110031474697","486110",36.7355258,-110.8026504,,"TRB","Tribal Government"
"QUIKJET - MONROE I & II TERMINALS","AZMCA004013X003307","AZ","110002572662","424710",33.449944,-112.16986,3745,,
"R AND H BOULDERS","AZ000158350","AZ","110071369135","212319 213115",34.24739,-111.29266,,"NON","Non-Government"
"R&B RECYCLING CENTER","0500000004013R5049","AZ","110072155913","423930",33.447685,-112.1345,,"POF","Privately Owned Facility"
"RAVEN ROCK CONSTRUCTION, L.L.C","0900000004013R9201","AZ","110015714832","999999",33.429427,-112.186519,,"POF","Privately Owned Facility"
"RAYTHEON","AZPMC00004019P1978","AZ","110037574693","928110",32.27585,-111.01068,,"POF","Privately Owned Facility"
"REAL ALLOY ARIZONA","AZMCA004013X000354","AZ","110000471702","331314",33.41166,-112.39216,18816,,
"RECYCLABLE  RESOURCES FLAGSTAFF","AZ00000004777Z2638","AZ","110038038628","999999",33.4465287,-112.0903187,,"POF","Privately Owned Facility"
"RECYCLE TODAY","0500000004021R5001","AZ","110072155914","423930",33.05695,-112.05173,,"POF","Privately Owned Facility"
"RED MOUNTAIN MINING INC","0900000004013R9359","AZ","110021339933","212321",33.332337,-111.687118,,"POF","Privately Owned Facility"
"RED ROCK","AZ000172985","AZ","110070916462","212319 213115 324199",34.24739,-111.29266,,,
"RED SELECT","AZ000158559","AZ","110070916462","212319 213115 324199",34.24739,-111.29266,,"NON","Non-Government"
"REIDHEAD SAND & ROCK INC","AZ000158930","AZ","110070916481","213115",33.4465287,-112.0903187,,,
"REPUBLIC PLASTICS","AZPNC0000402110625","AZ","110030455754","999999",32.629394,-110.631569,,"POF","Privately Owned Facility"
"REPUBLIC PLASTICS LP","AZPNC0000402110772","AZ","110070273719","999999",32.7631,-111.57903,,"POF","Privately Owned Facility"
"REVOLUTION INDUSTRIAL","AZMCA004013X136561","AZ","110070604363","332312",33.30966,-111.950433,,,
"REVOLUTIONIZED RECYCLING","0500000004013R5015","AZ","110072155789","423930",33.57574,-112.10337,,"POF","Privately Owned Facility"
"REXAM BEVERAGE CAN COMPANY","AZMCA004013X000303","AZ","110000470491","332431",33.45072,-112.16912,,,
"RICHMOND AMERICAN HOMES","0900000004013R9008","AZ","110020749966","237310",33.51005,-112.01214,,"POF","Privately Owned Facility"
"RINKER MATERIALS - CONCRETE PLANT #1 - B","AZ00000004777Z2473","AZ","110038613863","213115 324121 327320",32.75195,-114.41571,,"POF","Privately Owned Facility"
"RINKER MATERIALS - GILA RIVER","AZ00000004007GIL20","AZ","110055499946","212321",33.14888,-111.83225,0,"TRB","Tribal Government"
"RIO RICO 2","AZ000217113","AZ","110071155228","324110",31.4981678,-110.9877979,,,
"RIO RICO LANDFILL","AZ00000004023Z2712","AZ","110013935812","562212",31.525389,-111.023688,,"POF","Privately Owned Facility"
"ROBERTSON FUEL SYSTEMS","AZMCA000000F002787","AZ","110039271622","336413",33.34187,-111.94866,,,
"ROGERS CORP/ADVANCED CIRCUIT MATERIALS","AZMCA004013X000759","AZ","110000471230","326130 334419",33.3006,-111.95099,4995,"POF","Privately Owned Facility"
"ROGERS CORPORATION - PRICE ROAD FACILITY","AZMCA004013X138761","AZ","110017407162","334419",33.30109,-111.89358,,,
"ROGERS CORPORATION - ROOSEVELT AVE FACILITY","AZMCA000000F000220","AZ","110000471230","326130 334419",33.3006,-111.95099,4995,,
"ROMIC ENVIRONMENTAL TECHNOLOGIES","AZ00000004013GIL10","AZ","110000471249","562211",33.288889,-111.957222,,"POF","Privately Owned Facility"
"ROYAL PLATING","09000AZ01900002","AZ","110002599377","332813",32.24381,-110.98171,,,
"RYLAND CONSTRUCTION","0900000004013R9754","AZ","110007006596","237310",33.3323279,-111.7498024,,"POF","Privately Owned Facility"
"RZR MECHANICAL LLC","0500000004013R5016","AZ","110072155804","423930",33.689848,-112.10211,,"POF","Privately Owned Facility"
"S.R. SMITH, LLC","AZPMC00004019P6229","AZ","110008061471","326199",32.18841,-110.90922,22040,"POF","Privately Owned Facility"
"SA RECYCLING","090003601143865","AZ","110001697174","423930",33.41454,-112.13425,,,
"SA RECYCLING - MESA","0500000004013R5017","AZ","110070206083","423930",33.39336,-111.83129,,"POF","Privately Owned Facility"
"SA RECYCLING - PHOENIX BROADWAY RD","0500000004013R5018","AZ","110070206082","423930",33.40678,-112.04813,,"POF","Privately Owned Facility"
"SA RECYCLING - PHOENIX S 15TH AVE","0500000004013R5019","AZ","110070206081","423930",33.44351,-112.09132,,"POF","Privately Owned Facility"
"SA RECYCLING - PHOENIX S 19TH AVE","0500000004013R5020","AZ","110002601211","423930",33.41513,-112.09961,,"POF","Privately Owned Facility"
"SA RECYCLING GLENDALE","0500000004013R5021","AZ","110072155925","423930",33.5279,-112.17745,,"POF","Privately Owned Facility"
"SAGE MEMORIAL HOSPITAL, NURSES DORM","0900000004001R9253","AZ","110007978340","999999",35.71401,-109.523401,,"POF","Privately Owned Facility"
"SAINT GOBAIN SOLAR GLASS FACILITY","AZMCA004013X132153","AZ","110055586245","332812",33.40658,-112.427421,,"POF","Privately Owned Facility"
"SALT RIVER LANDFILL","0900000004013SAL24","AZ","110033644162","999999",33.5006093,-111.8350626,,"TRB","Tribal Government"
"SALT RIVER PROJECT - AGUA FRIA GENERATING STATION","AZMCA004013X003316","AZ","110000780851","221112",33.55257,-112.21376,,"FDF","Federal Facility (U.S. Government)"
"SALT RIVER PROJECT - KYRENE GENERATING STATION","AZMCA004013X003317","AZ","110009523319","221112",33.356338,-111.94584,,"FDF","Federal Facility (U.S. Government)"
"SALT RIVER PROJECT - SANTAN GENERATING STATION","AZMCA004013X003315","AZ","110001697049","221112",33.332095,-111.75557,,"FDF","Federal Facility (U.S. Government)"
"SALT RIVER SAND/ROCK - BEELINE PLANT","0900000004013SAL19","AZ","110028006299","999999",33.5,-111.79,,"TRB","Tribal Government"
"SALT RIVER SAND/ROCK - DOBSON PLANT","0900000004013SAL20","AZ","110031480742","999999",33.45133,-111.874766,,"TRB","Tribal Government"
"SAM'S CLUB #4915","09000AZ01500001","AZ","110032984787","447190",35.17015,-114.566,,,
"SAN MANUEL MILL","AZ00000004021Z2418","AZ","110038613818","212234",32.61122,-110.62578,,"POF","Privately Owned Facility"
"SAND PIT","AZ000000157064","AZ","110069992933","324121",34.41583,-114.19388,,"NON","Non-Government"
"SANTA FE PACIFIC PIPELINES DBA KINDER MORGAN","0900020240417RP1","AZ","110001697058","486110",32.1781,-110.91092,,"NON","Non-Government"
"SANTE FE PIT - PORTABLE HOT MIX ASPHALT","AZ00000004777Z2557","AZ","110038613989","324121",33.4465287,-112.0903187,,"POF","Privately Owned Facility"
"SCA TISSUE MILL","AZ00000004005Z2408","AZ","110000472177","322121",35.19117,-111.63178,,"POF","Privately Owned Facility"
"SCHAUMPLAST PRECISION FOAM","0900000004013R9204","AZ","110017691434","999999",33.44712,-112.01724,,"POF","Privately Owned Facility"
"SCHUSTER FLEXIBLE PACKAGING","AZ00000004015Z2482","AZ","110027215109","999999",34.49364,-114.3467,,"POF","Privately Owned Facility"
"SCRAP METAL EXCHANGE","0500000004013R5050","AZ","110072155796","423930",33.42941,-111.894155,,"POF","Privately Owned Facility"
"SFPP,LP - TUCSON TERMINAL","AZPMC00004019P1674","AZ","110064130916","332322",32.17925,-110.91358,,"POF","Privately Owned Facility"
"SFPP-PHOENIX TERMINAL","AZMCA004013X004175","AZ","110032905453","424710",33.4484,-112.1752,,,
"SHOW LOW PIT","AZ000243248","AZ","110071903272","324199",33.44818,-112.08776,,,
"SIERRA LINDA HIGH SCHOOL","0900000004013R9503","AZ","110037083401","238910",33.417355,-112.204013,,"POF","Privately Owned Facility"
"SIERRA MINING & CRUSHING LLC","AZPMC00004019P1107","AZ","110039376662","212321",32.09789,-110.90944,,,
"SIERRITA COMPRESSOR STATION","09000RP2026032401","AZ","110071041064","486110",32.27585,-111.01068,,"NON","Non-Government"
"SKUNK CREEK LANDFILL","AZMCA004013X027933","AZ","110002572252","562212",33.71227,-112.12901,,"FDF","Federal Facility (U.S. Government)"
"SNOWFLAKE PIT (HATCH CONSTRUCTION & PAVING)","AZ000000157653","AZ","110069993336","324121",34.4314285,-110.0852609,,,
"SNOWFLAKE WHITE MOUNTAIN POWER","AZ00000004017Z2483","AZ","110031037759","221119 999999",34.51643,-110.11021,,"POF","Privately Owned Facility"
"SNOWMAN RECYCLING","0500000004013R5051","AZ","110072155918","423930",33.41457,-111.99413,,"POF","Privately Owned Facility"
"SOLANA GENERATING STATION","AZMCA004013X129409","AZ","110070604375","221114",32.9239,-112.9787,,,
