"AIRName","SourceID","AIRState","RegistryID","AIRNAICS","FacLat","FacLong","FacTRIAIRReleases","AIRFacilityTypeCode","AIRFacilityTypeDesc"
"LAMB CONST (CT-618)","WY0000005677700065","WY","110010411928","324121",41.0929846,-107.6535337,,"POF","Privately Owned Facility"
"LANDECK CENTRAL STATION (WBI ENERGY TRANS)","WY0000005600500114","WY","110013743262","486210",44.5059,-105.629,,"POF","Privately Owned Facility"
"LARAMIE CEMENT PLANT (MOUNTAIN CEMENT CO.)","WY0000005600100002","WY","110005580503","327310",41.2684,-105.6038,38539,"POF","Privately Owned Facility"
"LARAMIE COMPRESSOR STATION  (COLORADO INTERSTATE GAS)","WY0000005600100006","WY","110007899818","486210",41.435982,-105.937149,,"POF","Privately Owned Facility"
"LARAMIE COUNTY PUBLIC WORKS","080000005602100046","WY","110009449686","541620",41.11662,-104.77024,,"CNG","County Government"
"LARAMIE RIVER STATION (BASIN ELECTRIC POWER COOPERATIVE)","WY0000005603100001","WY","110000468075","221112",42.104098,-104.887068,92825,"POF","Privately Owned Facility"
"LATERAL 1127 (QEPM GATHERING I, LLC)","WY0000005604100025","WY","110037607373","486210",41.2847255,-110.5589468,,"POF","Privately Owned Facility"
"LEAVITT COMPRESSOR STATION (THUNDER CREEK GAS SERVICES)","WY0000005600500351","WY","110071499286","486210",43.92249,-105.6088516,,,
"LEGACY RES OP LP LONGS CREEK COMP STATIO","WY0000005601300058","WY","110037593360","211111",42.4456545,-107.8775135,,"POF","Privately Owned Facility"
"LEGACY-GLASAIR COMPRESSOR STATION (POWDER RIVER MIDSTREAM, LLC)","WY0000005601900055","WY","110044358414","486210",44.0440477,-106.5885406,,"POF","Privately Owned Facility"
"LEGRAND (CT-769)","WY0000005677700769","WY","110002039730","212321 324121",42.933762,-109.6908983,,"POF","Privately Owned Facility"
"LEGRAND (CT-770)","WY0000005677700770","WY","110002039730","212321 324121",42.933762,-109.6908983,,"POF","Privately Owned Facility"
"LEGRAND (CT-771)","WY0000005677700771","WY","110002039730","212321 324121",42.933762,-109.6908983,,"POF","Privately Owned Facility"
"LENNOX ENTERPRISES","080000005602100048","WY","110009449677","811198",41.13401,-104.79639,,"POF","Privately Owned Facility"
"LEWIS & LEWIS, INC.","WY0000005677700881","WY","110002039794","237310",41.55202,-109.29742,,"POF","Privately Owned Facility"
"LEWIS & LEWIS, INC.(CT-1235)","WY0000005677701235","WY","110010413034","212321",41.5950466,-109.223647,,"POF","Privately Owned Facility"
"LINCOLN ROAD COMPRESSOR STATION (OWNER: WGR OPERATING, LP)","WY0000005603700B35","WY","110007335865","486210",42.0475,-110.038055,,"POF","Privately Owned Facility"
"LINN OPERATING INC: ANTELOPE 5-5","WY0000005603500041","WY","110024522989","211111",44.260573,-106.7310653,,"POF","Privately Owned Facility"
"LION COAL COMPANY, INC.","WY0000005603700039","WY","110010412561","486210",41.3792715,-108.9781758,,"POF","Privately Owned Facility"
"LITTLE THUNDER/STRATUS COMPRESSOR STATION (WGR ASSET HOLDING)","WY0000005600500111","WY","110002061232","486210",44.29519,-105.48657,,"POF","Privately Owned Facility"
"LOST CABIN GAS PLANT (CONTANGO RESOURCES, LLC.)","WY0000005601300028","WY","110000569803","211111",43.273056,-107.6,,"POF","Privately Owned Facility"
"LOVELL COMPRESSOR STATION (WBI ENERGY TRANSMISSION)","WY0000005600300007","WY","110010412730","486210",44.871763,-108.157894,,"POF","Privately Owned Facility"
"LOVELL GRINDING PLANT (BENTONITE PERFORMANCE MINERALS)","WY0000005600300015","WY","110007347004","212325",44.858444,-108.224285,,"POF","Privately Owned Facility"
"LOVELL PLANT (AMERICAN COLLOID CO)","WY0000005600300003","WY","110007334848","212325",44.8543,-108.329,,"POF","Privately Owned Facility"
"LOVELL PLANT (GEORGIA-PACIFIC GYPSUM)","WY0000005600300001","WY","110002136199","327420",44.7155,-108.187,0,"POF","Privately Owned Facility"
"LOVELL PLANT (THE WESTERN SUGAR COOPERATIVE)","WY0000005600300002","WY","110011679567","311313",44.8378,-108.4054,23975,"POF","Privately Owned Facility"
"LT ENVIRONMENTAL-SW CHEY LAUST REMEDIATN","WY0000005602100056","WY","110020760817","562910",41.1000816,-104.9248839,,"POF","Privately Owned Facility"
"LUKE-GUS COMPRESSOR STATION (WGR ASSET HOLDING)","WY0000005601900038","WY","110030740517","486210",44.0440477,-106.5885406,,"POF","Privately Owned Facility"
"LUMAN COMPRESSOR STATION (ENTERPRISE JONAH GAS GATHERING CO)","WY0000005603500034","WY","110020761585","486210",42.7679284,-109.9161701,,"POF","Privately Owned Facility"
"MARATHON ASHLAND PL_BYRON STN TANK BAT","WY0000005600300023","WY","110038776526","211111",44.5251167,-107.9948477,,"POF","Privately Owned Facility"
"MARATHON OIL - BAXTER","WY0000005603700033","WY","110038777017","486210",41.3664,-109.12228,,"POF","Privately Owned Facility"
"MARATHON OIL CO OREGON BASIN WELL FIELD","WY0000005602900010","WY","110043510493","211111",44.51884,-109.05642,,"POF","Privately Owned Facility"
"MARATHON OIL CO RIDGE POINT COMPRESSOR","WY0000005602300056","WY","110037593271","211111",42.2299932,-110.6829614,,"POF","Privately Owned Facility"
"MARATHON TANK CT-290","WY0000005602900008","WY","110022470725","211111",44.413333,-108.9075,,"POF","Privately Owned Facility"
"MARBLETON #2 LANDFILL","WY0000005603500352","WY","110071499156","562212",42.5542003,-110.2675428,,,
"MARTING MARIETTA MATERIALS GRANITE CANYO","WY0000005602100003","WY","110010418146","212313",41.103056,-105.172777,,"POF","Privately Owned Facility"
"MARY'S DRAW (THUNDER CREEK GAS SERVICES)","WY0000005600500352","WY","110070566772","486210",43.92249,-105.6088516,,,
"MAVERICK SPRINGS TANK BATTERY","080000005601300003","WY","110069993113","213111",43.484122,-108.97801,,"COR","Corporation"
"MCGARVI-MOBERLY (CT-928)","WY0000005677700928","WY","110010412473","324121",44.0112144,-108.1699517,,"POF","Privately Owned Facility"
"MCGARVIN-MBRLY RE-6","WY0000005677700025","WY","110010412473","324121",44.0112144,-108.1699517,,"POF","Privately Owned Facility"
"MCMURRY (CT-521)","WY0000005677700227","WY","110010412044","212321",42.8405322,-106.3201684,,"POF","Privately Owned Facility"
"MEADOWLARK COMPRESSOR STATION (TALLGRASS MIDSTREAM, LLC)","WY000000000F025330","WY","110071958095","486210",43.92249,-105.6088516,,,
"MEG BELLE BOOSTER STATION","WY0000005600500030","WY","110001933356","486210",43.903333,-105.308611,,"POF","Privately Owned Facility"
"MEMORIAL HOSPITAL OF SHERIDAN","WY0000005603391478","WY","110046101909","622110",44.8136,-106.983,,"POF","Privately Owned Facility"
"MEMORIAL PROD:BAIROIL CO2 RECOVERY PLANT","WY0000005600700006","WY","110000915948","211111",42.229167,-107.511111,,"POF","Privately Owned Facility"
"MENTER PVG (CT-386)","WY0000005677700386","WY","110010412080","324121",42.7600018,-105.8570579,,"POF","Privately Owned Facility"
"MERCURY EXPLORATION-WEST POISON SPIDER","WY0000005602500038","WY","110010413383","211111",42.96569,-106.78679,,"POF","Privately Owned Facility"
"MERIDIAN OIL CO. - BAGGS","WY0000005600700023","WY","110006911244","211111",41.03751,-107.65614,,"POF","Privately Owned Facility"
"MERIDIAN OIL CO.-BUCK CREEK","WY0000005602700009","WY","110007335794","211111",43.095833,-104.460555,,"POF","Privately Owned Facility"
"MERIT ENERGY- PAINTER RESERVOIR CENTRAL","WY0000005604100004","WY","110001933631","211111",41.309722,-110.882222,,"POF","Privately Owned Facility"
"MGB RECYCLING","080000005600500094","WY","110002039865","423830",44.23015,-105.43288,,"POF","Privately Owned Facility"
"MICROSOFT CHEYENNE DATA CENTER (MICROSOFT CORPORATION)","WY0000005602100141","WY","110070255951","511210",41.12561,-104.89644,,"COR","Corporation"
"MICROSOFT CHEYENNE DATA CENTER CYS13 & CYS14 (MICROSOFT CORP)","WY000000000F030296","WY","110071537962","518210",41.0841207,-104.6831506,,,
"MICROSOFT CHEYENNE DATA CENTER CYS17 - CYS22 (MICROSOFT CORP)","WY000000000F030348","WY","110071544649","518210",41.0841207,-104.6831506,,,
"MIGC, INC-BONEPILE COMPRESSOR STATION","WY0000005600500068","WY","110010413178","486210",44.249001,-105.551003,,"POF","Privately Owned Facility"
"MIGC:CROSSBOW","WY0000005600500066","WY","110007336061","486210",43.999378,-105.417824,,"POF","Privately Owned Facility"
"MILLENNIUM OIL LIGHTENING CREEK 3-36 & 5","WY0000005602700038","WY","110037606686","211111",43.062159,-104.4683727,,"POF","Privately Owned Facility"
"MILLENNIUM OIL LIGHTENING CREEK 7-36","WY0000005602700039","WY","110037606695","211111",43.062159,-104.4683727,,"POF","Privately Owned Facility"
"MILLS COMPLEX (BLACK HILLS BENTONITE LLC)","WY0000005602500006","WY","110001933472","212325",42.85052,-106.37559,,"POF","Privately Owned Facility"
"MISSION COMPRESSOR STATION (WGR ASSET)","WY0000005600500263","WY","110039624742","486210",39.74933,-104.99275,,"POF","Privately Owned Facility"
"MONARCH W BARBER CREEK COMPRESSOR STATIO","WY0000005600500148","WY","110054245349","486210",44.173,-105.89,,"POF","Privately Owned Facility"
"MONARCH W CAT CREEK COMPRESSOR STATION","WY0000005601900032","WY","110046592326","486210",44.8324991,-106.8963254,,"POF","Privately Owned Facility"
"MONARCH W ETHAN COMPRESSOR STATION","WY0000005600500210","WY","110027217964","486210",44.1919991,-105.5170141,,"POF","Privately Owned Facility"
"MONARCH W KINGSBURY LAND COMPRESSOR STAT","WY0000005600500149","WY","110020760318","486210",44.1919991,-105.5170141,,"POF","Privately Owned Facility"
"MONARCH W POWDER RIVER COMPRESSOR STATIO","WY0000005601900017","WY","110046592246","486210",44.8324991,-106.8963254,,"POF","Privately Owned Facility"
"MONARCH W SHADY CLAIR COMPRESSOR STATION","WY0000005600500193","WY","110027217606","486210",44.1919991,-105.5170141,,"POF","Privately Owned Facility"
"MONARCH WEST-BIG MIKE COMPRESSOR STATION","WY0000005601900024","WY","110054880857","486210",44.260573,-106.7310653,,"POF","Privately Owned Facility"
"MONETA COMPRESSOR STATION  (AETHON ENERGY OPERATING LLC)","WY0000005601300057","WY","110043799388","486210",43.2789462,-108.012764,,"POF","Privately Owned Facility"
"MORGAN DRAW/CRENSHAW HILL (POWDER RIVER MIDSTREAM LLC)","WY0000005600500264","WY","110039612755","486210",44.1919991,-105.5170141,,"POF","Privately Owned Facility"
"MORRIS-BART (CT-760)","WY0000005677700760","WY","110002039598","212321",42.2464798,-107.5481914,,"POF","Privately Owned Facility"
"MOUNTAIN GAS RES HORSE TRAP CS","WY0000005603700158","WY","110037607159","211111",41.6603282,-108.8756774,,"POF","Privately Owned Facility"
"MOUNTAIN GAS RES-WILD ROSE","WY0000005603700090","WY","110027217367","486210",41.6603282,-108.8756774,,"POF","Privately Owned Facility"
"MOUNTAIN GAS RES. BLACK BUTTE 1-18-100","WY0000005603700151","WY","110037606668","211111",41.6603282,-108.8756774,,"POF","Privately Owned Facility"
"MOUNTAIN GAS RES. BLACK BUTTE 23/19/100","WY0000005603700152","WY","110037607104","211111",41.6603282,-108.8756774,,"POF","Privately Owned Facility"
"MR. R'S AUTO SALVAGE","0800000056019X0001","WY","110042150720","423140",44.334592,-106.619897,,"POF","Privately Owned Facility"
"MTG COMPRESSOR STATION (THUNDER CREEK GAS SERVICES)","WY0000005600500074","WY","110054880492","486210",43.92249,-105.6088516,,"POF","Privately Owned Facility"
"MUDDY CREEK STATION (KERN RIVER GAS TRANS)","WY0000005602300025","WY","110010412605","486210",42.2299932,-110.6829614,,"POF","Privately Owned Facility"
"MUDDY GAP COMPRESSOR STATION (COLORADO INTERSTATE GAS)","WY0000005600700033","WY","110002039847","211111",42.37553,-107.42651,,"POF","Privately Owned Facility"
"MUNICIPAL SOLID WASTE COMBUSTOR (LINCOLN COUNTY WYOMING)","WY0000005602300030","WY","110002070892","562212",42.8925,-110.9755,,"POF","Privately Owned Facility"
"MUSH CREEK STATION (WYOMING PIPELINE CO)","WY0000005604500003","WY","110007335981","486110",43.78761,-104.41635,,"POF","Privately Owned Facility"
"NAT GAS PIPELINE CO","WY0000005600700013","WY","110010411580","486210",44.0112144,-108.1699517,,"POF","Privately Owned Facility"
"NATIONAL COOP CT-704","WY0000005600500028","WY","110001933347","211111",44.5354601,-105.6427052,,"POF","Privately Owned Facility"
"NAUGHTON PLANT (PACIFICORP)","WY0000005602300004","WY","110042054013","221112",41.964926,-110.218814,35389,"POF","Privately Owned Facility"
"NAVAL PETROLEUM RESERVE NO. 3  (NATRONA COUNTY HOLDINGS LLC)","WY0000005602500007","WY","110000468164","211111",42.877497,-106.352478,,"POF","Privately Owned Facility"
"NEIL SIMPSON COMPLEX (BLACK HILLS CORPORATION)","WY0000005600500353","WY","110000600341","221112",44.285366,-105.38249,29726,,
"NEIL SIMPSON I (BLACK HILLS POWER, INC)","WY0000005600500002","WY","110000600341","221112",44.285366,-105.38249,29726,"POF","Privately Owned Facility"
"NEIL SIMPSON TWO (BLACK HILLS POWER, INC.)","WY0000005600500063","WY","110069499313","221112",44.285361,-105.381944,,"POF","Privately Owned Facility"
"NEOSHO CONSTRUCTION COMPANY_(CUNDALL QUA","WY0000005602700001","WY","110010412400","212311",42.9612818,-104.3194555,,"POF","Privately Owned Facility"
"NEWCASTLE REFINERY (WYOMING REFINING CO)","WY0000005604500001","WY","110000468226","211111 324110",43.85126,-104.21486,12983,"POF","Privately Owned Facility"
"NEWFIELD EXPLORATION-MORTON GAS PLANT","WY0000005600900037","WY","110010412623","221210",43.045278,-105.4075,,"POF","Privately Owned Facility"
"NICHOLS/LEWIS CT-252","WY0000005677700156","WY","110010411982","212321 324121",44.871763,-108.157894,,"POF","Privately Owned Facility"
"NICHOLS/LEWIS CT-640","WY0000005677700155","WY","110010411982","212321 324121",44.871763,-108.157894,,"POF","Privately Owned Facility"
"NORTH ANTELOPE ROCHELLE MINE (PEABODY POWDER RIVER MINING, LLC)","WY0000005600500015","WY","110002136288","212111",43.5271,-105.272,,"POF","Privately Owned Facility"
"NORTH BAXTER COMPRESSOR STATION (OVERLAND TRAIL TRANSMISSION)","WY0000005603700026","WY","110012533375","211111",41.71169,-109.08873,,"POF","Privately Owned Facility"
"NORTH BUCK DRAW TANK BATTERY (EOG RESOURCES, INC.)","WY0000005600500062","WY","110007336025","486210",43.5228,-105.66198,,"POF","Privately Owned Facility"
"NORTHERN IMP","WY0000005677700087","WY","110002039641","212321",44.9606388,-107.1713843,,"POF","Privately Owned Facility"
"NORTHERN IMP CT-228A","WY0000005677700657","WY","110010412106","324121",42.0019186,-105.1297826,,"POF","Privately Owned Facility"
"NORTHERN IMP CT-663","WY0000005677700667","WY","110007335641","212321",41.3792715,-108.9781758,,"POF","Privately Owned Facility"
"NORTHERN IMP CT-669","WY0000005677700669","WY","110002039678","212321",41.6777216,-109.6599621,,"POF","Privately Owned Facility"
"NORTHERN IMP CT-743","WY0000005677700743","WY","110002039712","324121",44.0448908,-104.7142892,,"POF","Privately Owned Facility"
"NORTHERN IMP CT-812","WY0000005677700812","WY","110002039776","212321",41.2408635,-104.3404666,,"POF","Privately Owned Facility"
"NORTHERN IMP CT-814","WY0000005677700814","WY","110002039776","212321",41.2408635,-104.3404666,,"POF","Privately Owned Facility"
"NORTHWEST PIPELINE_MUDDY CREEK COMP STN","WY0000005602300023","WY","110001933855","486210",41.6932,-110.363,,"POF","Privately Owned Facility"
"NURSERY UNIT NO. 1 (AMVC PRODUCTION, LLC)","WY0000005603100019","WY","110027217090","112210",42.0019186,-105.1297826,,"POF","Privately Owned Facility"
"OK WRECKING","0800000056009X0002","WY","110043590165","423930",42.770226,-105.38269,,"POF","Privately Owned Facility"
"ONEOK ROCKIES - EPSILON BOOSTER STATION","WY0000005601900046","WY","110041530625","213112 486210",44.107,-106.107,,"POF","Privately Owned Facility"
"OPAL GAS PLANT (WILLIAMS FIELD SERVICES)","WY0000005602300014","WY","110042050883","486210",41.771437,-110.324277,26987,"POF","Privately Owned Facility"
"OPTIGAS - BAD BEN","WY0000005600500192","WY","110027217599","486210",44.1919991,-105.5170141,,"POF","Privately Owned Facility"
"OREGON BASIN - POLYACRYLAMIDE PLANT  (MERIT ENERGY COMPANY)","WY0000005602900004","WY","110007335277","325211",44.597156,-108.974059,,"POF","Privately Owned Facility"
"OREGON BASIN FIELD GENERATION PLANT (MERIT ENERGY COMPANY)","WY000000000F029221","WY","110071037869","221112",44.4037889,-109.6067171,,,
"OREGON BASIN GAS PLANT (MERIT ENERGY COMPANY)","WY0000005602900007","WY","110022470707","211112",44.352778,-108.903333,,"POF","Privately Owned Facility"
"OSAGE POWER PLANT (BLACK HILLS POWER, INC.)","WY0000005604500005","WY","110007335605","221112",43.969615,-104.411667,,"POF","Privately Owned Facility"
"PACIFIC HIDE & FUR","WY0000005602500012","WY","110009449506","331420",42.8495,-106.37559,,"POF","Privately Owned Facility"
"PACIFIC STEEL & RECYCLING","0800000056005X0001","WY","110005581281","423930",44.29734,-105.51698,,"POF","Privately Owned Facility"
"PAINTER COMPRESSOR STATION (KERN RIVER GAS TRANSMISSION)","WY0000005604100022","WY","110012532777","486210",41.327,-110.857,,"POF","Privately Owned Facility"
"PALE HORSE COMPRESSOR STATION (JACKALOPE GAS GATHERING SERVICES)","WY0005600900105","WY","110070924560","213112",42.8776426,-104.9859041,,,
"PARADISE COMPRESSOR STATION (ENTERPRISE JONAH GAS GATHERING CO)","WY0000005603500030","WY","110020760933","486990",42.7679284,-109.9161701,,"POF","Privately Owned Facility"
"PARK COUNTY MATERIALS (CT-943)","WY0000005677700943","WY","110010412464","324121",44.4037889,-109.6067171,,"POF","Privately Owned Facility"
"PATRICK DRAW GAS PLANT (MOUNTAIN GAS RESOURCES LLC)","WY0000005603700036","WY","110007346933","211112",41.590278,-108.502222,,"POF","Privately Owned Facility"
"PATRIOT ENERGY RESOURCES -SOUTH KITTY #2","WY0000005600500102","WY","110010312964","486210",44.292569,-105.459531,,"POF","Privately Owned Facility"
"PATRIOT ENERGY-NORTH KITTY BOOSTER STATN","WY0000005600500052","WY","110010412507","486210",44.4656,-105.656,,"POF","Privately Owned Facility"
"PAVILLION COMPRESSOR STATION","080000005601300072","WY","110071294522","211111",43.2654,-108.5475,,"COR","Corporation"
"PAVILLION COMPRESSOR STATION (ENCANA OIL AND GAS)","WY0000005601300027","WY","110005581584","486210",43.258226,-108.538473,,"POF","Privately Owned Facility"
"PEABODY CABALLO MINING: RAWHIDE MINE","WY0000005600500017","WY","110002339675","212111",44.407,-105.461,,"POF","Privately Owned Facility"
"PEAK ASPHALT RAWLINS ASPHALT FACILITY","WY0000005600700088","WY","110002136171","237310",41.7878,-107.211345,0,"POF","Privately Owned Facility"
"PERLA/DUKE COMPRESSOR STATION (WGR ASSET HOLDING)","WY0000005601900004","WY","110040486033","486210",44.294667,-105.480917,,"POF","Privately Owned Facility"
"PETE LIEN (MD-109)","WY0000005677700109","WY","110002039650","212321",41.9831677,-107.4789984,,"POF","Privately Owned Facility"
"PETRO SOURCE REFINING CO ASPHALT BLENDIN","WY0000005602100005","WY","110042150739","237310",41.12371,-104.7524,,"POF","Privately Owned Facility"
"PETROGULF STATE 36-CPF COMPRESSOR STATION  (CAERUS OIL AND GAS LLC)","WY0000005603500082","WY","110037606999","486210",42.7679284,-109.9161701,,"POF","Privately Owned Facility"
