"AIRName","SourceID","AIRState","RegistryID","AIRNAICS","FacLat","FacLong","FacTRIAIRReleases","AIRFacilityTypeCode","AIRFacilityTypeDesc"
"LAUREL SENIOR HIGH SCHOOL","MD0000002403300258","MD","110001953191","611110",39.093337,-76.868548,,"CNG","County Government"
"LAUREL SUNOCO GASOLINE STATION","MD0000002403301720","MD","110001791687","447190",39.06487,-76.83945,,"POF","Privately Owned Facility"
"LAUREL THEATRE","MD0000002403300152","MD","110001952860","512131",39.097695,-76.853974,,"POF","Privately Owned Facility"
"LAUREL WE-WASH-IT LAUNDRY","MD0000002403301085","MD","110001312598","812320",39.10599,-76.85308,,"POF","Privately Owned Facility"
"LAUREL-BOWIE ROAD,6000 (BRADY BLDG)","MD0000002403300869","MD","110001282175","531120",38.97144,-76.75558,,"POF","Privately Owned Facility"
"LAVALE BAPTIST CHURCH","MD0000002400100084","MD","110019880529","813110",39.667695,-78.797885,,"POF","Privately Owned Facility"
"LAVALE DRY CLEANERS","MD0000002400100189","MD","110006620497","812320",39.63709,-78.84659,,"POF","Privately Owned Facility"
"LAWSON'S AUTO BODY","MD0000002400300729","MD","110001776310","811121",39.100637,-76.626526,,"POF","Privately Owned Facility"
"LAY WOMENS ASSOC.","MD0000002403100091","MD","110001782973","813110",39.00502,-77.14406,,"POF","Privately Owned Facility"
"LAYHILL CLEANERS","MD0000002403101823","MD","110001787479","812320",39.090515,-77.047393,,"POF","Privately Owned Facility"
"LAYKOLD CORPORATION","MD0000002451002361","MD","110007260463","324121",39.239205,-76.572423,,"POF","Privately Owned Facility"
"LAYTONSVILLE ELEMENTARY SCHOOL","MD0000002403100660","MD","110001784622","611110",39.20711,-77.14135,,"CNG","County Government"
"LAYTONSVILLE FLYING SERVICE","MD0000002403101202","MD","110002475688","488119",39.24631,-77.14703,,"POF","Privately Owned Facility"
"LAYTONSVILLE SERVICE","MD0000002403101696","MD","110001851078","447190",39.21172,-77.14253,,"POF","Privately Owned Facility"
"LB CLEANER - 3911 ERDMAN AVENUE","MD0000002451002980","MD","110038955770","812320",39.315023,-76.568628,,"POF","Privately Owned Facility"
"LB CLEANERS","MD0000002400500755","MD","110038949092","812320",39.39629,-76.61747,,"POF","Privately Owned Facility"
"LB CLEANERS - RITCHIE HIGHWAY","MD0000002400300053","MD","110001998973","812320",39.21905,-76.61417,,"POF","Privately Owned Facility"
"LCM ASSOCIATES","MD0000002451003260","MD","110001838646","332323",39.275785,-76.619124,,"POF","Privately Owned Facility"
"LEADING EDGE AUTOBODY SHOP","MD0000002451002460","MD","110001321917","811121",39.36685,-76.64793,,"POF","Privately Owned Facility"
"LEAFY & BRUNSWICK AVENUES","MD0000002403101286","MD","110001786167","531110",39.01901,-77.05776,,"POF","Privately Owned Facility"
"LEAGUE FOR THE HANDICAPPED INC.","MD0000002451001367","MD","110001796352","531120",39.34509,-76.59921,,"POF","Privately Owned Facility"
"LEARS FURNITURE","MD0000002451002065","MD","110001284805","337122",39.29456,-76.61978,,"POF","Privately Owned Facility"
"LEAS AUTO SERVICE","MD0000002402500353","MD","110001439827","447110",39.42198,-76.36971,,"POF","Privately Owned Facility"
"LEASEWAY TRANS/NU-CAR CARRIER","MD0000002402700213","MD","110001303349","532120",39.1388,-76.79314,,"POF","Privately Owned Facility"
"LEATHERITE CLEANERS & DYERS","MD0000002451001495","MD","110001262115","812320",39.27162,-76.61245,,"POF","Privately Owned Facility"
"LEBANON CHEMICAL #52","MD0000002451000107","MD","110038943203","325311",39.2759091,-76.5419279,,"POF","Privately Owned Facility"
"LEBANON CHEMICAL 50","MD0000002451000564","MD","110019872985","325312",39.27141,-76.569,,"POF","Privately Owned Facility"
"LEBANON STREET, 1204-(REVERE APTS.)","MD0000002403300616","MD","110002022524","531110",38.991701,-76.988678,,"POF","Privately Owned Facility"
"LEBOW BROTHERS","MD0000002451000230","MD","110001794103","315222",39.3068,-76.61144,,"POF","Privately Owned Facility"
"LECKEMBY & BUISCH CABINET MAKERS","MD0000002402100383","MD","110001780859","337110",39.47464,-77.26996,,"POF","Privately Owned Facility"
"LEE & EDS CLEANERS","MD0000002451001491","MD","110001262106","812320",39.3056,-76.58555,,"POF","Privately Owned Facility"
"LEE AVENUE, 111","MD0000002403100276","MD","110001690992","531110",38.98093,-77.00737,,"POF","Privately Owned Facility"
"LEE AVENUE, 115","MD0000002403100278","MD","110001691018","531110",38.980451,-77.006916,,"POF","Privately Owned Facility"
"LEE AVENUE, 116","MD0000002403100277","MD","110001691009","531110",38.98049,-77.00695,,"POF","Privately Owned Facility"
"LEE AVENUE, 28","MD0000002403100481","MD","110019892561","531110",38.979218,-77.005749,,"POF","Privately Owned Facility"
"LEE DELAUTER & SONS","MD0000002402100561","MD","110019862718","447110",39.56445,-77.5279,,"POF","Privately Owned Facility"
"LEE FUNERAL HOME","MD0000002403301317","MD","110019862406","812210",38.78388,-76.89209,,"POF","Privately Owned Facility"
"LEE'S AUTO BODY & PAINT SHOP, INC.","MD0000002451002395","MD","110022395665","811121",39.30478,-76.60909,,"POF","Privately Owned Facility"
"LEE'S ELEC MOTOR SER","MD0000002400501301","MD","110001277742","335312",39.351876,-76.455701,,"POF","Privately Owned Facility"
"LEE'S, J.S. BODY SHOP","MD0000002400300913","MD","110001439729","811121",39.21756,-76.64274,,"POF","Privately Owned Facility"
"LEE, COL. E. BROOKE MIDDLE","MD0000002403100661","MD","110003503469","611110",39.04943,-77.02971,,"CNG","County Government"
"LEEDS DRY CLEANERS","MD0000002400500868","MD","110001314088","812320",39.25171,-76.69419,,"POF","Privately Owned Facility"
"LEEDS ELEMENTARY SCHOOL","MD0000002401500037","MD","110019859198","611110",39.643056,-75.892778,,"CNG","County Government"
"LEEMANS CLEANERS","MD0000002403101012","MD","110002026021","812320",39.007765,-77.039875,,"POF","Privately Owned Facility"
"LEFTY'S BAR-B-QUE","MD0000002401700096","MD","110001833357","722211",38.65408,-76.87827,,"POF","Privately Owned Facility"
"LEGATES CANNING","MD0000002401100008","MD","110019856725","311421",38.768088,-75.94862,,"POF","Privately Owned Facility"
"LEHIGH CEMENT COMPANY - UNION BRIDGE","MD0000002401300012","MD","110072196455","327310",39.55553,-77.1655,,,
"LEHIGH PORTLAND CEMENT COMPANY","MD0000002451000605","MD","110001283762","327320",39.26236,-76.56986,,"POF","Privately Owned Facility"
"LEHIGH VALLEY FARMS","MD0000002451000240","MD","110000496419","311511",39.32101,-76.60413,0,"POF","Privately Owned Facility"
"LEISURE WORLD OF MD.- ROSSMOR BLVD.","MD0000002403100463","MD","110001280701","531110",39.10077,-77.07321,,"POF","Privately Owned Facility"
"LEISURE WORLD OF MD.-NORBECK ROAD","MD0000002403101213","MD","110001318477","811111",39.11256,-77.0658,,"POF","Privately Owned Facility"
"LEITCH, R.S. CO","MD0000002400300818","MD","110015583689","424720",38.93531,-76.56712,,"POF","Privately Owned Facility"
"LEITH WALK ELEMENTARY - ES 245","MD0000002451000843","MD","110001795629","611110",39.36573,-76.59131,,"CNG","County Government"
"LELAND MEMORIAL HOSP","MD0000002403300482","MD","110002021179","622110",38.96381,-76.9481,,"POF","Privately Owned Facility"
"LELAND MIDDLE SCHOOL","MD0000002403100662","MD","110001784631","611110",38.9775,-77.101111,,"CNG","County Government"
"LEMMEL, WILLIAM H. MIDDLE - MS 79","MD0000002451000806","MD","110001795102","611110",39.321711,-76.665286,,"CNG","County Government"
"LEN STOHLER FORD","MD0000002400501231","MD","110003510790","441110",39.43641,-76.80092,,"POF","Privately Owned Facility"
"LEN STOLER CHEVY/OLDS/CADILLAC","MD0000002401300180","MD","110007228035","441110",39.572778,-76.983889,,"POF","Privately Owned Facility"
"LENMAR INC.","MD0000002451000944","MD","110000339857","325510",39.286176,-76.65112,,"POF","Privately Owned Facility"
"LENMAR LACQUERS - RIDGELY STREET","MD0000002451002167","MD","110001255695","325510",39.27444,-76.62924,,"POF","Privately Owned Facility"
"LEONARD W.H. & SONS","MD0000002401900030","MD","110010388026","311421",38.4475,-76.077222,,"POF","Privately Owned Facility"
"LEONARDTOWN ARMORY","MD0000002403700002","MD","110007037768","928110",38.295,-76.634167,,"STF","State Government"
"LEONARDTOWN ELEMENTARY SCHOOL","MD0000002403700009","MD","110002476160","611110",38.29857,-76.64236,,"CNG","County Government"
"LEONARDTOWN MAINTENANCE FACILITY","MD00000024037G0007","MD","110019889879","811121",38.31954,-76.6706,,"POF","Privately Owned Facility"
"LEONE AUTO BODY","MD0000002403301907","MD","110001689094","811121",38.9493,-76.94216,,"POF","Privately Owned Facility"
"LERNER CORPORATION","MD0000002403101395","MD","110007278089","236115",39.04345,-77.10915,,"POF","Privately Owned Facility"
"LES BODY SHOP","MD0000002451002926","MD","110006554424","811121",39.335474,-76.665294,,"POF","Privately Owned Facility"
"LESAFFRE YEAST CORPORATION","MD0000002451000191","MD","110019875946","311999",39.268057,-76.537582,,"POF","Privately Owned Facility"
"LEUNG, ALBERT K. BODY SHOP","MD0000002403101874","MD","110001439872","811121",39.16639,-77.17089,,"POF","Privately Owned Facility"
"LEVENSON & KLEIN","MD0000002451001238","MD","110001688736","337122",39.30494,-76.57841,,"POF","Privately Owned Facility"
"LEVENSON & KLEIN","MD0000002400501016","MD","110001777603","442110",39.33452,-76.48491,,"POF","Privately Owned Facility"
"LEVENSON & KLEIN, ERDMAN AVENUE","MD0000002451001100","MD","110001256104","337122",39.311004,-76.565087,,"POF","Privately Owned Facility"
"LEVINDALE HEBREW GERIATRIC CENTER","MD0000002451003024","MD","110001831135","623312",39.35327,-76.66506,,"POF","Privately Owned Facility"
"LEVINSON, SOL & BROTHERS","MD0000002451001613","MD","110001688246","812210",39.35271,-76.69741,,"POF","Privately Owned Facility"
"LEVY, HERBERT COMPANY","MD0000002403302036","MD","110001792837","323110",38.94322,-76.93655,,"POF","Privately Owned Facility"
"LEWIN UNITED METHODIST CHURCH","MD0000002451001285","MD","110001688656","813110",39.34196,-76.67713,,"POF","Privately Owned Facility"
"LEWIS ADVERTISING CO., INC.","MD0000002451002829","MD","110019893926","323113",39.30682,-76.61103,,"POF","Privately Owned Facility"
"LEWIS CLEANERS","MD0000002400500825","MD","110001314033","812320",39.315951,-76.794154,,"POF","Privately Owned Facility"
"LEWIS METHOD CLEANERS","MD0000002451001455","MD","110001796744","812320",39.3454,-76.67155,,"POF","Privately Owned Facility"
"LEWIS' AUTO BODY SHOP","MD0000002404100120","MD","110003547074","811121",38.787549,-76.084284,,,
"LEWISDALE ELEMENTARY SCHOOL","MD0000002403300308","MD","110001788352","611110",38.97547,-76.96965,,"CNG","County Government"
"LEWISTOWN ELEMENTARY - FREDERICK","MD0000002402100069","MD","110001250869","611110",39.535025,-77.414407,,"CNG","County Government"
"LEXINGTON PARK EXXON","MD0000002403700120","MD","110006509947","447190",38.26366,-76.45794,,"POF","Privately Owned Facility"
"LG AUTOBODY","MD0000002403102121","MD","110061072761","811121",38.9896,-77.02599,,"POF","Privately Owned Facility"
"LIBERTY","MD0000002403301631","MD","110001791393","447190",38.87239,-76.92594,,"POF","Privately Owned Facility"
"LIBERTY","MD0000002402100518","MD","110001837086","447190",39.626679,-77.410732,,"POF","Privately Owned Facility"
"LIBERTY","MD0000002404300405","MD","110012161677","447190",39.688526,-77.636479,,"POF","Privately Owned Facility"
"LIBERTY","MD0000002403101399","MD","110001852763","447190",39.059291,-77.121677,,"POF","Privately Owned Facility"
"LIBERTY","MD0000002403301549","MD","110001282754","447190",38.889722,-76.861944,,"POF","Privately Owned Facility"
"LIBERTY","MD0000002403301538","MD","110001791179","447190",38.95097,-76.88598,,"POF","Privately Owned Facility"
"LIBERTY AUTO BODY","MD0000002400501740","MD","110001771315","811121",39.33676,-76.71212,,"POF","Privately Owned Facility"
"LIBERTY BRITE WASH","MD0000002451003063","MD","110038957037","812320",39.327108,-76.681566,,"POF","Privately Owned Facility"
"LIBERTY CLEANERS","MD0000002400500863","MD","110003535862","812320",39.344862,-76.733389,,"POF","Privately Owned Facility"
"LIBERTY GAS STATION","MD0000002402100484","MD","110001828041","447190",39.41004,-77.39329,,"POF","Privately Owned Facility"
"LIBERTY GAS STATION","MD0000002402700154","MD","110001782438","447190",39.1974,-76.82109,,"POF","Privately Owned Facility"
"LIBERTY GAS STATION","MD0000002402100516","MD","110001837068","447190",39.4295,-77.40323,,"POF","Privately Owned Facility"
"LIBERTY GAS STATION","MD0000002400501870","MD","110019852284","447190",39.33094,-76.49973,,"POF","Privately Owned Facility"
"LIBERTY GAS STATION","MD0000002403102135","MD","110038955057","447190",39.159492,-77.280399,,"POF","Privately Owned Facility"
"LIBERTY GRACE CHURCH OF GOD","MD0000002451001439","MD","110001796637","813110",39.32636,-76.67748,,"POF","Privately Owned Facility"
"LIBERTY HIGH SCHOOL","MD0000002401300304","MD","110003539626","611110",39.41257,-76.95343,,"CNG","County Government"
"LIBERTY MEDICAL CTR.","MD0000002451000172","MD","110001772261","622110",39.31967,-76.65659,,"POF","Privately Owned Facility"
"LIBERTY PLAZA CLEANR","MD0000002400500826","MD","110022380412","812320",39.364257,-76.781497,,"POF","Privately Owned Facility"
"LIBERTY RESERVOIR","MD0000002401300186","MD","110001691205","221310",39.41766,-76.88665,,"CNG","County Government"
"LIBERTY ROAD GETTY","MD0000002400502465","MD","110020049277","447190",39.35539,-76.76293,,"POF","Privately Owned Facility"
"LIBERTY ROOFING COMPANY","MD0000002451002825","MD","110001800258","238160",39.31381,-76.62051,,"POF","Privately Owned Facility"
"LIBERTY SERVICE STATION","MD0000002403102092","MD","110015308317","447190",39.15653,-77.1633,,"POF","Privately Owned Facility"
"LIBERTY WOOD SHOP","MD0000002402100346","MD","110038956350","811420",39.4848,-77.24416,,"POF","Privately Owned Facility"
"LIBERTYTOWN ELEMENTARY SCHOOL","MD0000002402100070","MD","110002475161","611110",39.483056,-77.251111,,"CNG","County Government"
"LIEBERMAN CLEANERS","MD0000002451001492","MD","110001796922","812320",39.30096,-76.64305,,"POF","Privately Owned Facility"
"LIFE TECHNOLOGIES","MD0000002402100279","MD","110000796835","339113",39.36837,-77.40746,,"POF","Privately Owned Facility"
"LIFE TECHNOLOGIES","MD0000002403101387","MD","110006533000","334413",39.127978,-77.177285,,"POF","Privately Owned Facility"
"LIFE TECHNOLOGIES - GROVEMONT CIRCLE","MD0000002403101778","MD","110019873742","325414",39.128172,-77.176225,,"POF","Privately Owned Facility"
"LIFE TECHNOLOGIES - HELGERMAN COURT","MD0000002403101779","MD","110001281675","325414",39.1296,-77.17395,,"POF","Privately Owned Facility"
"LIFEBRIDGE HEALTH - SINAI HOSPITAL","MD0000002451001043","MD","110016727274","622110",39.3526,-76.6619,,,
"LIFELIKE PRODUCTS","MD0000002451002107","MD","110001692455","326140",39.32335,-76.63065,,"POF","Privately Owned Facility"
"LIFOAM INDUSTRIES, LLC","MD0000002451003071","MD","110038957046","326150",39.23981,-76.59774,,"POF","Privately Owned Facility"
"LIFOAM INDUSTRIES, LLC","MD0000002402500558","MD","110024888898","326140",39.46865,-76.23527,,,
"LIGHTHOUSE BIBLEWAY CHURCH","MD0000002403300404","MD","110001788478","611110",38.96089,-76.82382,,"CNG","County Government"
"LILLER BROTHERS ASPHALT","MD0000002400100090","MD","110001767721","324121",39.58477,-78.84262,,,
"LIME CREST CORPORATION/GENSTAR","MD0000002400502246","MD","110009024689","212312 212319",39.464693,-76.644175,,"POF","Privately Owned Facility"
"LINCOLN CONVALESCENT CENTER","MD0000002451001726","MD","110001797075","623311",39.28978,-76.63779,,"POF","Privately Owned Facility"
"LINCOLNSHIRE ELEMENTARY SCHOOL","MD0000002404300033","MD","110001793284","611110",39.618,-77.763,,"CNG","County Government"
"LINDEN HEIGHTS UNITED METHODIST CH.","MD0000002400500568","MD","110001777159","813110",39.404863,-76.516176,,"POF","Privately Owned Facility"
"LINDSEY FORD LLC","MD0000002403100386","MD","110000796345","441110",39.04088,-77.05707,,"POF","Privately Owned Facility"
"LINE WOODWORKING","MD0000002402100333","MD","110038956332","337110",39.298134,-77.333103,,"POF","Privately Owned Facility"
"LINGANORE HIGH SCHOOL","MD0000002402100071","MD","110001250878","611110",39.434683,-77.248519,,"CNG","County Government"
"LINMAR CLEANERS","MD0000002400501791","MD","110001251289","812320",39.285556,-76.749722,,"POF","Privately Owned Facility"
"LINOTYPE COMPOSITION COMPANY","MD0000002451000575","MD","110001283691","323122",39.29244,-76.60952,,"POF","Privately Owned Facility"
"LINTHICUM FERNDALE AUTO BODY","MD0000002400301234","MD","110055582686","811121",39.224116,-76.656352,,"POF","Privately Owned Facility"
"LINTHICUM POST OFFICE","MD0000002400300868","MD","110001310420","491110",39.21051,-76.67322,,"FDF","Federal Facility (U.S. Government)"
"LINTON CABINET SHOP","MD0000002402100277","MD","110001850621","337110",39.41439,-77.41516,,"POF","Privately Owned Facility"
"LINTON SPRINGS ELEMENTARY SCHOOL","MD0000002401300370","MD","110003548144","611110",39.42461,-76.98847,,"CNG","County Government"
"LINWOOD FEED & FARM SUPPLY","MD0000002401300060","MD","110007311809","311119",39.561667,-77.143056,,"POF","Privately Owned Facility"
"LION BROTHERS","MD0000002401300021","MD","110064178456","314999",39.6575,-77.175,,"POF","Privately Owned Facility"
"LION BROTHERS CO INC","MD0000002400500001","MD","110007257805","315999",39.416003,-76.77533,,"POF","Privately Owned Facility"
"LIONS MANOR NURSING HOME","MD0000002400100079","MD","110005975711","623311",39.649167,-78.761111,,"POF","Privately Owned Facility"
"LIPPART CABINET","MD0000002402100359","MD","110001780644","337110",39.411287,-77.407875,,"POF","Privately Owned Facility"
"LIPTON, THOMAS J. COMPANY","MD0000002400900035","MD","110001691535","311942",38.51161,-76.6453,,"POF","Privately Owned Facility"
"LIPTON/UNILEVER FOODS","MD0000002451000421","MD","110001277396","311941",39.269056,-76.683167,,"POF","Privately Owned Facility"
"LISBON ELEMENTARY (OLD)","MD0000002402700028","MD","110002468856","611110",39.33499,-77.0706,,"CNG","County Government"
"LISBON ELEMENTARY SCHOOL","MD0000002402700091","MD","110001259012","611110",39.333333,-77.068611,,"CNG","County Government"
"LISBON-MADGIRA","MD0000002403101191","MD","110001250583","236220",39.04503,-77.10278,,"POF","Privately Owned Facility"
"LITHO IMPRESSIONS","MD0000002403302128","MD","110001832456","323110",38.82498,-76.93139,,"POF","Privately Owned Facility"
"LITHOPRESS","MD0000002400300814","MD","110001774795","323110",38.93588,-76.55821,,"POF","Privately Owned Facility"
"LITTLE DUTCH CLEANER","MD0000002400501674","MD","110022383678","812320",39.28019,-76.73257,,"POF","Privately Owned Facility"
"LITTLE FLOWER ROMAN CATHOLIC CHURCH","MD0000002451000216","MD","110001794283","813110",39.323739,-76.57196,,"POF","Privately Owned Facility"
"LITTLE PATUXENT WWTP/BIO GRO","MD0000002402700294","MD","110056017162","221320",39.1251,-76.81271,,"POF","Privately Owned Facility"
"LITTLE SISTERS OF THE POOR","MD0000002400500215","MD","110001692776","623312",39.26886,-76.70601,,"POF","Privately Owned Facility"
"LITTON INDUS. - AMECOM DIVISION","MD0000002403300563","MD","110000851962","334511",38.97817,-76.92894,,"POF","Privately Owned Facility"
